Filename,GPS Event,GPS Time,Weeks:Seconds,Longitude,Latitude,Altitude,Pitch,Roll,Yaw,Yaw Type,ISO,Aperture,Shutter Speed 1/#
21-45-06.798_RGB_24351_27768.IIQ,1,21:45:06.798473,2073:78306.798474,-127.20931,51.599243,2865.870 m,0.93000,0.68000,83.37000,T,50,5.6,1000
21-45-11.800_RGB_24352_27769.IIQ,2,21:45:11.800294,2073:78311.800294,-127.205423,51.59913,2870.179 m,0.71000,0.56000,84.05000,T,400,5.6,1000
21-45-16.796_RGB_24353_27770.IIQ,3,21:45:16.796111,2073:78316.796112,-127.201543,51.599024,2874.230 m,0.57000,-0.14000,83.35000,T,400,5.6,1000
21-45-21.796_RGB_24354_27771.IIQ,4,21:45:21.796931,2073:78321.796932,-127.19764,51.598933,2876.690 m,0.14000,1.31000,83.77000,T,400,5.6,1000
21-45-26.796_RGB_24355_27772.IIQ,5,21:45:26.796751,2073:78326.796751,-127.193685,51.598816,2878.160 m,-0.30000,1.11000,84.62000,T,400,5.6,1000
21-45-31.796_RGB_24356_27773.IIQ,6,21:45:31.796568,2073:78331.796568,-127.189654,51.598681,2877.150 m,-0.71000,0.39000,85.26000,T,400,5.6,1000
21-45-36.796_RGB_24357_27774.IIQ,7,21:45:36.79639,2073:78336.79639,-127.18553,51.598544,2874.369 m,-0.77000,0.03000,85.29000,T,400,5.6,1000
21-45-41.797_RGB_24358_27775.IIQ,8,21:45:41.797206,2073:78341.797206,-127.181312,51.598414,2870.120 m,-0.91000,0.55000,85.62000,T,400,5.6,1000
21-45-46.796_RGB_24359_27776.IIQ,9,21:45:46.796025,2073:78346.796025,-127.177003,51.598288,2864.739 m,-0.65000,-0.62000,85.25000,T,400,5.6,1000
21-45-51.796_RGB_24360_27777.IIQ,10,21:45:51.796843,2073:78351.796844,-127.172629,51.598206,2861.069 m,-0.22000,-0.52000,84.37000,T,320,5.6,1000
21-45-56.796_RGB_24361_27778.IIQ,11,21:45:56.796663,2073:78356.796663,-127.168218,51.598164,2857.300 m,0.06000,-0.64000,83.83000,T,320,5.6,1000
21-46-01.796_RGB_24362_27779.IIQ,12,21:46:01.79648,2073:78361.796481,-127.163786,51.598152,2852.800 m,0.40000,0.05000,83.78000,T,320,5.6,1000
21-46-06.796_RGB_24363_27780.IIQ,13,21:46:06.796302,2073:78366.796302,-127.159354,51.598144,2850.630 m,0.79000,1.27000,83.70000,T,320,5.6,1000
21-46-11.797_RGB_24364_27781.IIQ,14,21:46:11.797122,2073:78371.797122,-127.154945,51.598106,2849.360 m,0.71000,1.36000,84.61000,T,320,5.6,1000
21-46-16.796_RGB_24365_27782.IIQ,15,21:46:16.796939,2073:78376.796939,-127.150564,51.598011,2848.530 m,0.89000,1.97000,85.57000,T,320,5.6,1000
21-46-21.796_RGB_24366_27783.IIQ,16,21:46:21.796759,2073:78381.796759,-127.146218,51.597873,2847.589 m,1.12000,0.13000,86.14000,T,320,5.6,1000
21-46-26.796_RGB_24367_27784.IIQ,17,21:46:26.796579,2073:78386.796579,-127.141938,51.597725,2852.509 m,1.80000,-0.07000,86.01000,T,320,5.6,1000
21-46-31.796_RGB_24368_27785.IIQ,18,21:46:31.796394,2073:78391.796394,-127.137765,51.597566,2862.820 m,2.08000,-0.54000,85.48000,T,320,5.6,1000
21-46-36.797_RGB_24369_27786.IIQ,19,21:46:36.797214,2073:78396.797214,-127.133705,51.597453,2874.570 m,2.37000,-0.59000,84.59000,T,320,5.6,1000
21-46-41.797_RGB_24370_27787.IIQ,20,21:46:41.797028,2073:78401.797029,-127.129721,51.597403,2879.889 m,0.25000,-0.36000,82.83000,T,250,5.6,1000
21-46-46.796_RGB_24371_27788.IIQ,21,21:46:46.796853,2073:78406.796853,-127.125722,51.597399,2876.989 m,0.09000,1.87000,82.49000,T,200,5.6,1000
21-46-51.796_RGB_24372_27789.IIQ,22,21:46:51.796671,2073:78411.796671,-127.12168,51.597365,2872.710 m,0.02000,1.86000,83.16000,T,200,5.6,1000
21-46-56.797_RGB_24373_27790.IIQ,23,21:46:56.797493,2073:78416.797494,-127.117602,51.597273,2868.110 m,0.39000,0.74000,83.75000,T,200,5.6,1000
21-47-01.797_RGB_24374_27791.IIQ,24,21:47:01.797313,2073:78421.797313,-127.113513,51.597144,2865.509 m,0.46000,0.97000,84.31000,T,200,5.6,1000
21-47-06.797_RGB_24375_27792.IIQ,25,21:47:06.797133,2073:78426.797133,-127.109429,51.596983,2864.129 m,0.70000,0.87000,85.04000,T,250,5.6,1000
21-47-11.796_RGB_24376_27793.IIQ,26,21:47:11.79695,2073:78431.79695,-127.105359,51.596798,2865.059 m,0.85000,-0.59000,84.77000,T,320,5.6,1000
21-47-16.797_RGB_24377_27794.IIQ,27,21:47:16.797768,2073:78436.797769,-127.101312,51.596646,2864.240 m,0.74000,-0.59000,83.85000,T,320,5.6,1000
21-47-21.797_RGB_24378_27795.IIQ,28,21:47:21.797588,2073:78441.797588,-127.097299,51.596544,2860.909 m,0.94000,-0.39000,82.63000,T,400,5.6,1000
21-47-26.796_RGB_24379_27796.IIQ,29,21:47:26.796403,2073:78446.796404,-127.093338,51.596497,2860.629 m,0.93000,-0.57000,82.44000,T,400,5.6,1000
21-47-31.796_RGB_24380_27797.IIQ,30,21:47:31.796222,2073:78451.796223,-127.089416,51.59648,2864.219 m,1.26000,0.42000,80.33000,T,400,5.6,1000
21-47-36.797_RGB_24381_27798.IIQ,31,21:47:36.797046,2073:78456.797046,-127.085516,51.596457,2869.409 m,0.88000,1.37000,81.20000,T,400,5.6,1000
21-47-41.796_RGB_24382_27799.IIQ,32,21:47:41.796866,2073:78461.796866,-127.081619,51.596404,2870.929 m,0.42000,0.44000,82.14000,T,400,5.6,1000
21-47-46.796_RGB_24383_27800.IIQ,33,21:47:46.796684,2073:78466.796684,-127.077698,51.596331,2869.549 m,0.39000,0.73000,82.42000,T,400,5.6,1000
21-47-51.797_RGB_24384_27801.IIQ,34,21:47:51.797508,2073:78471.797508,-127.073747,51.596243,2867.919 m,0.34000,0.30000,83.33000,T,400,5.6,1000
21-47-56.796_RGB_24385_27802.IIQ,35,21:47:56.796323,2073:78476.796323,-127.069781,51.59614,2865.880 m,0.52000,-0.04000,82.98000,T,400,5.6,1000
21-48-01.797_RGB_24386_27803.IIQ,36,21:48:01.797147,2073:78481.797147,-127.065809,51.596033,2865.019 m,0.51000,0.32000,83.29000,T,400,5.6,1000
21-48-06.796_RGB_24387_27804.IIQ,37,21:48:06.796965,2073:78486.796965,-127.061839,51.595923,2863.669 m,0.63000,0.66000,83.06000,T,400,5.6,1000
21-48-11.796_RGB_24388_27805.IIQ,38,21:48:11.796782,2073:78491.796783,-127.057866,51.595796,2861.579 m,0.71000,0.42000,83.45000,T,400,5.6,1000
21-48-16.797_RGB_24389_27806.IIQ,39,21:48:16.797604,2073:78496.797605,-127.053895,51.595663,2859.659 m,0.93000,-0.84000,83.20000,T,400,5.6,1000
21-48-21.797_RGB_24390_27807.IIQ,40,21:48:21.797422,2073:78501.797422,-127.049947,51.595564,2857.400 m,0.97000,-0.20000,82.89000,T,400,5.6,1000
21-48-26.797_RGB_24391_27808.IIQ,41,21:48:26.797244,2073:78506.797244,-127.046026,51.59551,2855.710 m,1.10000,-0.62000,81.47000,T,400,5.6,1000
21-48-31.797_RGB_24392_27809.IIQ,42,21:48:31.797061,2073:78511.797061,-127.042141,51.595476,2854.000 m,1.29000,-0.62000,81.64000,T,400,5.6,1000
21-48-36.797_RGB_24393_27810.IIQ,43,21:48:36.797881,2073:78516.797881,-127.038305,51.595457,2853.539 m,1.48000,1.93000,81.69000,T,400,5.6,1000
21-48-41.797_RGB_24394_27811.IIQ,44,21:48:41.797697,2073:78521.797697,-127.034504,51.595392,2855.389 m,1.94000,0.88000,82.72000,T,400,5.6,1000
21-48-46.796_RGB_24395_27812.IIQ,45,21:48:46.796516,2073:78526.796516,-127.030747,51.595285,2862.099 m,1.91000,0.78000,83.21000,T,400,5.6,1000
21-48-51.797_RGB_24396_27813.IIQ,46,21:48:51.797338,2073:78531.797338,-127.02703,51.595149,2870.199 m,1.97000,0.32000,83.87000,T,400,5.6,1000
21-48-56.798_RGB_24397_27814.IIQ,47,21:48:56.79816,2073:78536.79816,-127.023347,51.59501,2877.350 m,2.07000,-0.88000,83.08000,T,400,5.6,1000
21-49-01.796_RGB_24398_27815.IIQ,48,21:49:01.796979,2073:78541.796979,-127.019698,51.594909,2883.500 m,1.99000,-0.52000,81.85000,T,400,5.6,1000
21-49-06.797_RGB_24399_27816.IIQ,49,21:49:06.7978,2073:78546.797801,-127.01607,51.594837,2888.440 m,1.99000,0.03000,81.68000,T,400,5.6,1000
21-49-11.797_RGB_24400_27817.IIQ,50,21:49:11.797619,2073:78551.797619,-127.012458,51.594778,2893.039 m,1.91000,-0.04000,81.57000,T,400,5.6,1000
21-49-16.797_RGB_24401_27818.IIQ,51,21:49:16.797439,2073:78556.797439,-127.008855,51.594728,2898.000 m,1.80000,0.93000,81.38000,T,400,5.6,1000
21-49-21.797_RGB_24402_27819.IIQ,52,21:49:21.797258,2073:78561.797259,-127.005247,51.594653,2904.010 m,1.34000,1.42000,82.00000,T,400,5.6,1000
21-49-26.798_RGB_24403_27820.IIQ,53,21:49:26.798078,2073:78566.798078,-127.001572,51.594537,2902.280 m,-0.57000,1.16000,82.99000,T,400,5.6,1000
21-49-31.797_RGB_24404_27821.IIQ,54,21:49:31.797894,2073:78571.797894,-126.997766,51.594394,2899.380 m,-0.65000,0.20000,83.80000,T,400,5.6,1000
21-49-36.797_RGB_24405_27822.IIQ,55,21:49:36.797713,2073:78576.797713,-126.993857,51.594263,2897.139 m,-0.85000,-0.79000,83.00000,T,400,5.6,1000
21-49-41.797_RGB_24406_27823.IIQ,56,21:49:41.797531,2073:78581.797531,-126.989861,51.594171,2894.009 m,-0.81000,-0.38000,82.78000,T,400,5.6,1000
21-49-46.797_RGB_24407_27824.IIQ,57,21:49:46.797347,2073:78586.797348,-126.985786,51.594093,2891.010 m,-0.90000,-0.30000,83.17000,T,400,5.6,1000
21-49-51.797_RGB_24408_27825.IIQ,58,21:49:51.797172,2073:78591.797172,-126.981642,51.594016,2886.890 m,-0.83000,0.18000,83.29000,T,400,5.6,1000
21-49-56.797_RGB_24409_27826.IIQ,59,21:49:56.797993,2073:78596.797993,-126.977451,51.593935,2881.170 m,-0.57000,0.45000,83.54000,T,400,5.6,1000
21-50-01.797_RGB_24410_27827.IIQ,60,21:50:01.797812,2073:78601.797812,-126.973253,51.593836,2874.070 m,0.10000,0.06000,84.08000,T,400,5.6,1000
21-50-06.797_RGB_24411_27828.IIQ,61,21:50:06.797632,2073:78606.797632,-126.969105,51.593721,2867.049 m,0.97000,-0.84000,84.72000,T,400,5.6,1000
21-50-11.798_RGB_24412_27829.IIQ,62,21:50:11.798454,2073:78611.798454,-126.965077,51.593631,2864.530 m,2.21000,-0.28000,84.09000,T,400,5.6,1000
21-50-16.798_RGB_24413_27830.IIQ,63,21:50:16.798271,2073:78616.798272,-126.961209,51.593593,2866.740 m,2.50000,-0.91000,82.63000,T,400,5.6,1000
21-50-21.797_RGB_24414_27831.IIQ,64,21:50:21.797093,2073:78621.797094,-126.957494,51.593581,2869.440 m,2.80000,1.44000,81.52000,T,320,5.6,1000
21-50-26.797_RGB_24415_27832.IIQ,65,21:50:26.797911,2073:78626.797912,-126.953898,51.59352,2875.549 m,2.76000,1.51000,84.06000,T,320,5.6,1000
21-50-31.797_RGB_24416_27833.IIQ,66,21:50:31.797732,2073:78631.797732,-126.950392,51.5934,2880.619 m,2.45000,0.21000,83.88000,T,320,5.6,1000
21-50-36.797_RGB_24417_27834.IIQ,67,21:50:36.797548,2073:78636.797549,-126.946947,51.593276,2883.920 m,2.11000,-0.49000,83.99000,T,320,5.6,1000
21-50-41.798_RGB_24418_27835.IIQ,68,21:50:41.798372,2073:78641.798372,-126.943543,51.593173,2888.019 m,1.97000,-0.20000,83.91000,T,400,5.6,1000
21-50-46.798_RGB_24419_27836.IIQ,69,21:50:46.798185,2073:78646.798186,-126.940161,51.593088,2893.280 m,1.45000,0.13000,83.37000,T,400,5.6,1000
21-50-51.798_RGB_24420_27837.IIQ,70,21:50:51.798005,2073:78651.798006,-126.936769,51.593011,2896.710 m,0.86000,1.01000,82.81000,T,400,5.6,1000
21-50-56.797_RGB_24421_27838.IIQ,71,21:50:56.797827,2073:78656.797827,-126.933328,51.592916,2898.860 m,0.56000,0.74000,83.36000,T,400,5.6,1000
21-51-01.797_RGB_24422_27839.IIQ,72,21:51:01.797646,2073:78661.797646,-126.929819,51.592793,2900.809 m,-0.12000,1.05000,83.86000,T,400,5.6,1000
21-51-06.798_RGB_24423_27840.IIQ,73,21:51:06.798469,2073:78666.798469,-126.926221,51.592643,2901.539 m,-0.43000,-0.28000,84.43000,T,400,5.6,1000
21-51-11.797_RGB_24424_27841.IIQ,74,21:51:11.797286,2073:78671.797286,-126.922532,51.592505,2902.079 m,-0.67000,0.09000,83.45000,T,400,5.6,1000
21-51-16.798_RGB_24425_27842.IIQ,75,21:51:16.798104,2073:78676.798104,-126.918765,51.592381,2902.730 m,-0.98000,0.17000,84.14000,T,400,5.6,1000
21-51-21.797_RGB_24426_27843.IIQ,76,21:51:21.797925,2073:78681.797925,-126.91493,51.59225,2900.289 m,-0.98000,0.32000,84.07000,T,400,5.6,1000
21-51-26.798_RGB_24427_27844.IIQ,77,21:51:26.798743,2073:78686.798744,-126.911038,51.592101,2893.990 m,-0.87000,-0.95000,84.95000,T,400,5.6,1000
21-51-31.797_RGB_24428_27845.IIQ,78,21:51:31.79756,2073:78691.79756,-126.907108,51.591976,2884.759 m,-0.78000,-0.35000,83.75000,T,400,5.6,1000
21-51-36.798_RGB_24429_27846.IIQ,79,21:51:36.798383,2073:78696.798383,-126.903163,51.591868,2874.289 m,0.19000,0.02000,84.06000,T,400,5.6,1000
21-51-41.798_RGB_24430_27847.IIQ,80,21:51:41.7982,2073:78701.7982,-126.899245,51.591764,2867.909 m,1.11000,-1.99000,84.51000,T,400,5.6,1000
21-51-46.798_RGB_24431_27848.IIQ,81,21:51:46.79802,2073:78706.79802,-126.895418,51.591708,2864.730 m,1.71000,-0.57000,84.35000,T,400,5.6,1000
21-51-51.797_RGB_24432_27849.IIQ,82,21:51:51.797839,2073:78711.79784,-126.891705,51.591683,2866.849 m,1.90000,-0.53000,83.16000,T,400,5.6,1000
21-51-56.798_RGB_24433_27850.IIQ,83,21:51:56.79866,2073:78716.798661,-126.888099,51.591673,2871.849 m,1.90000,-0.46000,83.31000,T,400,5.6,1000
21-52-01.798_RGB_24434_27851.IIQ,84,21:52:01.798483,2073:78721.798483,-126.884589,51.591678,2876.059 m,1.93000,-0.25000,82.59000,T,400,5.6,1000
21-52-06.798_RGB_24435_27852.IIQ,85,21:52:06.798301,2073:78726.798302,-126.881159,51.591674,2880.339 m,1.90000,2.34000,83.90000,T,400,5.6,1000
21-52-11.798_RGB_24436_27853.IIQ,86,21:52:11.798121,2073:78731.798122,-126.877783,51.5916,2885.849 m,1.87000,-0.20000,84.65000,T,400,5.6,1000
21-52-16.797_RGB_24437_27854.IIQ,87,21:52:16.797944,2073:78736.797944,-126.874458,51.591523,2891.199 m,1.33000,0.67000,84.16000,T,400,5.6,1000
21-52-21.797_RGB_24438_27855.IIQ,88,21:52:21.797764,2073:78741.797764,-126.871156,51.591448,2894.760 m,0.81000,-0.34000,84.55000,T,400,5.6,1000
21-52-26.798_RGB_24439_27856.IIQ,89,21:52:26.798584,2073:78746.798584,-126.867844,51.591382,2896.320 m,0.49000,1.65000,84.22000,T,400,5.6,1000
21-52-31.798_RGB_24440_27857.IIQ,90,21:52:31.798399,2073:78751.7984,-126.864496,51.591285,2896.400 m,0.38000,0.06000,85.39000,T,400,5.6,1000
21-52-36.798_RGB_24441_27858.IIQ,91,21:52:36.798219,2073:78756.79822,-126.861106,51.591169,2895.010 m,0.05000,0.96000,85.61000,T,400,5.6,1000
21-52-41.798_RGB_24442_27859.IIQ,92,21:52:41.798039,2073:78761.798039,-126.857673,51.591025,2892.119 m,-0.07000,0.82000,85.68000,T,320,5.6,1000
21-52-46.798_RGB_24443_27860.IIQ,93,21:52:46.798855,2073:78766.798856,-126.854201,51.590851,2887.170 m,-0.12000,1.16000,86.45000,T,250,5.6,1000
21-52-51.798_RGB_24444_27861.IIQ,94,21:52:51.798678,2073:78771.798678,-126.850696,51.590646,2882.219 m,0.18000,-0.96000,86.59000,T,200,5.6,1000
21-52-56.798_RGB_24445_27862.IIQ,95,21:52:56.798498,2073:78776.798499,-126.847179,51.590479,2880.109 m,0.44000,-1.96000,84.57000,T,160,5.6,1000
21-53-01.798_RGB_24446_27863.IIQ,96,21:53:01.798322,2073:78781.798322,-126.843672,51.590389,2882.409 m,0.29000,0.05000,83.85000,T,125,5.6,1000
21-53-06.798_RGB_24447_27864.IIQ,97,21:53:06.798139,2073:78786.798139,-126.840166,51.590308,2886.480 m,0.32000,-0.23000,83.66000,T,125,5.6,1000
21-53-11.798_RGB_24448_27865.IIQ,98,21:53:11.79896,2073:78791.79896,-126.836649,51.590236,2890.590 m,0.14000,0.34000,83.15000,T,125,5.6,1000
21-53-16.798_RGB_24449_27866.IIQ,99,21:53:16.798781,2073:78796.798781,-126.833111,51.590171,2893.610 m,0.01000,-0.13000,83.37000,T,160,5.6,1000
21-53-21.798_RGB_24450_27867.IIQ,100,21:53:21.798601,2073:78801.798601,-126.829549,51.590109,2897.179 m,-0.13000,0.10000,83.77000,T,200,5.6,1000
21-53-26.798_RGB_24451_27868.IIQ,101,21:53:26.798422,2073:78806.798422,-126.825958,51.590051,2899.049 m,-0.49000,-0.05000,83.55000,T,200,5.6,1000
21-53-31.799_RGB_24452_27869.IIQ,102,21:53:31.799239,2073:78811.79924,-126.822323,51.590002,2896.710 m,-0.61000,0.32000,83.57000,T,200,5.6,1000
21-53-36.798_RGB_24453_27870.IIQ,103,21:53:36.798058,2073:78816.798058,-126.818637,51.589948,2890.000 m,-0.72000,0.61000,83.43000,T,200,5.6,1000
21-53-41.797_RGB_24454_27871.IIQ,104,21:53:41.797873,2073:78821.797874,-126.814907,51.589875,2880.360 m,-0.47000,0.12000,85.45000,T,250,5.6,1000
21-53-46.798_RGB_24455_27872.IIQ,105,21:53:46.798699,2073:78826.798699,-126.811181,51.589807,2870.809 m,0.50000,-0.65000,83.90000,T,250,5.6,1000
21-53-51.798_RGB_24456_27873.IIQ,106,21:53:51.798517,2073:78831.798517,-126.807517,51.589753,2865.769 m,1.39000,-0.35000,84.34000,T,250,5.6,1000
21-53-56.798_RGB_24457_27874.IIQ,107,21:53:56.798336,2073:78836.798336,-126.803944,51.58971,2862.570 m,1.95000,0.37000,83.86000,T,250,5.6,1000
21-54-01.799_RGB_24458_27875.IIQ,108,21:54:01.799155,2073:78841.799156,-126.800466,51.589652,2861.279 m,2.38000,0.57000,84.97000,T,250,5.6,1000
21-54-06.798_RGB_24459_27876.IIQ,109,21:54:06.798972,2073:78846.798972,-126.797088,51.589567,2862.230 m,2.93000,-0.70000,85.72000,T,320,5.6,1000
21-54-11.797_RGB_24460_27877.IIQ,110,21:54:11.797791,2073:78851.797791,-126.79381,51.589503,2862.369 m,3.18000,-0.69000,85.35000,T,320,5.6,1000
21-54-16.798_RGB_24461_27878.IIQ,111,21:54:16.798613,2073:78856.798614,-126.790615,51.589485,2862.019 m,3.19000,-0.65000,84.09000,T,320,5.6,1000
21-54-21.798_RGB_24462_27879.IIQ,112,21:54:21.798431,2073:78861.798432,-126.787489,51.589482,2862.960 m,3.10000,3.50000,85.79000,T,320,5.6,1000
21-54-26.798_RGB_24463_27880.IIQ,113,21:54:26.798253,2073:78866.798253,-126.784397,51.589389,2864.320 m,3.13000,1.30000,87.90000,T,320,5.6,1000
21-54-31.799_RGB_24464_27881.IIQ,114,21:54:31.799075,2073:78871.799075,-126.78133,51.589254,2865.460 m,3.09000,-0.01000,87.74000,T,320,5.6,1000
21-54-36.798_RGB_24465_27882.IIQ,115,21:54:36.79889,2073:78876.79889,-126.778279,51.589117,2867.510 m,2.86000,0.02000,87.84000,T,320,5.6,1000
21-54-41.798_RGB_24466_27883.IIQ,116,21:54:41.798712,2073:78881.798712,-126.775233,51.588996,2869.990 m,2.62000,-0.03000,87.48000,T,320,5.6,1000
21-54-46.798_RGB_24467_27884.IIQ,117,21:54:46.798534,2073:78886.798534,-126.772174,51.58889,2871.619 m,2.33000,0.63000,87.59000,T,320,5.6,1000
21-54-51.799_RGB_24468_27885.IIQ,118,21:54:51.79935,2073:78891.79935,-126.769083,51.588775,2873.059 m,2.23000,1.29000,86.09000,T,320,5.6,1000
21-54-56.799_RGB_24469_27886.IIQ,119,21:54:56.799173,2073:78896.799173,-126.765956,51.588627,2874.029 m,1.81000,1.61000,87.20000,T,320,5.6,1000
21-55-01.798_RGB_24470_27887.IIQ,120,21:55:01.798989,2073:78901.798989,-126.762793,51.58844,2874.139 m,1.61000,1.72000,87.24000,T,320,5.6,1000
21-55-06.798_RGB_24471_27888.IIQ,121,21:55:06.798811,2073:78906.798811,-126.759593,51.588206,2874.839 m,1.55000,0.23000,87.34000,T,400,5.6,1000
21-55-11.798_RGB_24472_27889.IIQ,122,21:55:11.798626,2073:78911.798627,-126.756356,51.587975,2873.819 m,1.89000,-1.10000,85.43000,T,400,5.6,1000
21-55-16.799_RGB_24473_27890.IIQ,123,21:55:16.799452,2073:78916.799452,-126.753085,51.587812,2872.119 m,-0.63000,13.61000,84.44000,T,400,5.6,1000
21-55-21.798_RGB_24474_27891.IIQ,124,21:55:21.798269,2073:78921.79827,-126.749683,51.58732,2859.719 m,0.32000,12.68000,97.59000,T,400,5.6,1000
21-56-59.206_RGB_24475_27892.IIQ,125,21:56:59.206013,2073:79019.206013,-126.743198,51.593654,2872.070 m,5.27000,-12.91000,293.92001,T,400,5.6,1000
21-57-04.207_RGB_24476_27893.IIQ,126,21:57:04.207599,2073:79024.207599,-126.74832,51.594058,2875.889 m,1.44000,-7.75000,281.32999,T,400,5.6,1000
21-57-09.207_RGB_24477_27894.IIQ,127,21:57:09.207571,2073:79029.207571,-126.753692,51.594092,2870.670 m,1.98000,-0.45000,278.03000,T,400,5.6,1000
21-57-14.207_RGB_24478_27895.IIQ,128,21:57:14.20736,2073:79034.20736,-126.759177,51.594062,2868.889 m,1.79000,0.58000,278.76001,T,400,5.6,1000
21-57-19.207_RGB_24479_27896.IIQ,129,21:57:19.207143,2073:79039.207144,-126.764713,51.594041,2870.929 m,3.77000,2.57000,276.23001,T,400,5.6,1000
21-57-24.207_RGB_24480_27897.IIQ,130,21:57:24.207932,2073:79044.207932,-126.770213,51.594052,2879.539 m,4.82000,1.41000,278.17999,T,400,5.6,1000
21-57-29.210_RGB_24481_27898.IIQ,131,21:57:29.210732,2073:79049.210733,-126.775615,51.594109,2895.619 m,4.84000,3.31000,276.53000,T,400,5.6,1000
21-57-34.207_RGB_24482_27899.IIQ,132,21:57:34.207523,2073:79054.207524,-126.780898,51.594213,2904.699 m,5.87000,2.14000,281.47000,T,400,5.6,1000
21-57-39.208_RGB_24483_27900.IIQ,133,21:57:39.20835,2073:79059.208351,-126.786103,51.594375,2908.110 m,4.06000,4.48000,283.26999,T,400,5.6,1000
21-57-44.208_RGB_24484_27901.IIQ,134,21:57:44.208169,2073:79064.20817,-126.791259,51.594633,2907.389 m,4.79000,-0.11000,285.07001,T,400,5.6,1000
21-57-49.207_RGB_24485_27902.IIQ,135,21:57:49.207838,2073:79069.207838,-126.796392,51.594883,2904.879 m,4.45000,-0.66000,284.39999,T,400,5.6,1000
21-57-54.207_RGB_24486_27903.IIQ,136,21:57:54.207811,2073:79074.207812,-126.801553,51.595075,2897.069 m,3.79000,0.42000,283.50000,T,400,5.6,1000
21-57-59.207_RGB_24487_27904.IIQ,137,21:57:59.207634,2073:79079.207634,-126.806756,51.595239,2888.460 m,3.42000,1.95000,285.23001,T,320,5.6,1000
21-58-04.208_RGB_24488_27905.IIQ,138,21:58:04.208454,2073:79084.208454,-126.811986,51.595438,2881.380 m,2.49000,-0.72000,283.79001,T,200,5.6,1000
21-58-09.207_RGB_24489_27906.IIQ,139,21:58:09.207274,2073:79089.207275,-126.817294,51.595613,2873.679 m,2.24000,-0.82000,282.69000,T,160,5.6,1000
21-58-14.207_RGB_24490_27907.IIQ,140,21:58:14.207091,2073:79094.207091,-126.822713,51.595752,2865.860 m,1.18000,-0.54000,282.23999,T,160,5.6,1000
21-58-19.207_RGB_24491_27908.IIQ,141,21:58:19.207521,2073:79099.207521,-126.828258,51.595863,2862.579 m,1.67000,2.28000,281.82999,T,160,5.6,1000
21-58-24.207_RGB_24492_27909.IIQ,142,21:58:24.207735,2073:79104.207735,-126.833857,51.596014,2863.589 m,2.11000,0.94000,282.62000,T,200,5.6,1000
21-58-29.207_RGB_24493_27910.IIQ,143,21:58:29.207557,2073:79109.207557,-126.839481,51.596182,2868.159 m,3.43000,-0.86000,282.48999,T,200,5.6,1000
21-58-34.208_RGB_24494_27911.IIQ,144,21:58:34.208375,2073:79114.208376,-126.845081,51.596303,2879.329 m,3.03000,1.44000,281.54999,T,200,5.6,1000
21-58-39.207_RGB_24495_27912.IIQ,145,21:58:39.207657,2073:79119.207658,-126.850634,51.596441,2888.250 m,3.60000,1.60000,282.26999,T,200,5.6,1000
21-58-44.208_RGB_24496_27913.IIQ,146,21:58:44.208018,2073:79124.208019,-126.856143,51.596604,2895.679 m,3.37000,0.64000,282.03000,T,250,5.6,1000
21-58-49.207_RGB_24497_27914.IIQ,147,21:58:49.20784,2073:79129.20784,-126.861636,51.596749,2902.819 m,3.22000,0.37000,281.03000,T,320,5.6,1000
21-58-54.207_RGB_24498_27915.IIQ,148,21:58:54.207662,2073:79134.207662,-126.867145,51.596869,2908.380 m,1.92000,-0.55000,280.39999,T,320,5.6,1000
21-58-59.207_RGB_24499_27916.IIQ,149,21:58:59.207481,2073:79139.207481,-126.872736,51.596937,2912.180 m,1.47000,-0.37000,279.51999,T,320,5.6,1000
21-59-04.208_RGB_24500_27917.IIQ,150,21:59:04.208299,2073:79144.208299,-126.878391,51.596984,2917.210 m,3.90000,1.37000,279.98999,T,400,5.6,1000
21-59-09.207_RGB_24501_27918.IIQ,151,21:59:09.207347,2073:79149.207347,-126.883989,51.597056,2925.920 m,2.83000,-0.48000,280.22000,T,400,5.6,1000
21-59-14.208_RGB_24502_27919.IIQ,152,21:59:14.208945,2073:79154.208945,-126.889607,51.597094,2917.190 m,-0.36000,0.82000,279.48001,T,400,5.6,1000
21-59-19.208_RGB_24503_27920.IIQ,153,21:59:19.208908,2073:79159.208909,-126.895343,51.597155,2901.800 m,0.62000,-0.02000,281.82001,T,400,5.6,1000
21-59-24.207_RGB_24504_27921.IIQ,154,21:59:24.20759,2073:79164.207591,-126.901125,51.597225,2893.260 m,1.23000,-0.76000,280.76001,T,400,5.6,1000
21-59-29.207_RGB_24505_27922.IIQ,155,21:59:29.207481,2073:79169.207482,-126.906898,51.597285,2891.519 m,2.08000,1.00000,281.51001,T,400,5.6,1000
21-59-34.208_RGB_24506_27923.IIQ,156,21:59:34.208234,2073:79174.208234,-126.912617,51.59737,2894.299 m,2.22000,1.21000,282.10999,T,400,5.6,1000
21-59-39.208_RGB_24507_27924.IIQ,157,21:59:39.208041,2073:79179.208041,-126.918278,51.59748,2901.490 m,2.22000,0.78000,283.17999,T,400,5.6,1000
21-59-44.207_RGB_24508_27925.IIQ,158,21:59:44.207886,2073:79184.207887,-126.923893,51.597611,2913.990 m,1.69000,0.69000,282.42999,T,400,5.6,1000
