Filename,GPS Event,GPS Time,Weeks:Seconds,Line Number,Number in Line,Longitude,Latitude,Altitude,Pitch,Roll,Yaw,Yaw Type,ISO,Aperture,Shutter Speed 1/#
158_RGB_110688.IIQ,158,16:17:17.781985,2120:58637.781985,XXXX,XXXX,-128.101116,51.691081,1110.259 m,2.13000,-0.76000,218.46001,T,640,4.5,1000
159_RGB_110689.IIQ,159,16:17:21.151844,2120:58641.151844,XXXX,XXXX,-128.103213,51.689363,1107.589 m,1.91000,-0.68000,217.52000,T,640,4.5,1000
160_RGB_110690.IIQ,160,16:17:24.528708,2120:58644.528708,XXXX,XXXX,-128.105299,51.687619,1104.430 m,1.98000,-0.31000,217.85001,T,640,4.5,1000
161_RGB_110691.IIQ,161,16:17:27.867568,2120:58647.867568,XXXX,XXXX,-128.107358,51.685883,1101.529 m,2.06000,-0.89000,216.89000,T,640,4.5,1000
162_RGB_110692.IIQ,162,16:17:31.216433,2120:58651.216433,XXXX,XXXX,-128.109406,51.684127,1099.400 m,2.16000,1.41000,217.21001,T,640,4.5,1000
163_RGB_110693.IIQ,163,16:17:34.535292,2120:58654.535292,XXXX,XXXX,-128.111458,51.682392,1098.759 m,2.83000,0.59000,217.62000,T,640,4.5,1000
164_RGB_110694.IIQ,164,16:17:37.886812,2120:58657.886812,XXXX,XXXX,-128.113535,51.680651,1100.670 m,3.49000,-0.29000,217.63000,T,640,4.5,1000
165_RGB_110695.IIQ,165,16:17:41.249016,2120:58661.249016,XXXX,XXXX,-128.115596,51.678915,1105.049 m,3.84000,-0.88000,217.34000,T,640,4.5,1000
166_RGB_110696.IIQ,166,16:17:44.670874,2120:58664.670874,XXXX,XXXX,-128.117664,51.67716,1109.910 m,3.60000,1.02000,217.59000,T,640,4.5,1000
167_RGB_110697.IIQ,167,16:17:48.090732,2120:58668.090732,XXXX,XXXX,-128.119738,51.675427,1113.009 m,3.17000,0.33000,218.10001,T,640,4.5,1000
168_RGB_110698.IIQ,168,16:17:51.510591,2120:58671.510591,XXXX,XXXX,-128.121818,51.673705,1113.920 m,2.79000,0.58000,218.16000,T,640,4.5,1000
169_RGB_110699.IIQ,169,16:17:54.949447,2120:58674.949447,XXXX,XXXX,-128.123909,51.671972,1113.680 m,2.59000,-0.56000,217.53000,T,640,4.5,1000
170_RGB_110700.IIQ,170,16:17:58.369307,2120:58678.369307,XXXX,XXXX,-128.125963,51.67023,1113.000 m,2.47000,-0.73000,216.83000,T,640,4.5,1000
171_RGB_110701.IIQ,171,16:18:01.798726,2120:58681.798726,XXXX,XXXX,-128.128006,51.668468,1112.160 m,2.46000,-0.36000,216.62000,T,640,4.5,1000
172_RGB_110702.IIQ,172,16:18:05.197022,2120:58685.197022,XXXX,XXXX,-128.130022,51.666711,1111.460 m,2.51000,-0.83000,216.28999,T,640,4.5,1000
173_RGB_110703.IIQ,173,16:18:08.609417,2120:58688.609417,XXXX,XXXX,-128.132026,51.664932,1111.090 m,2.68000,0.53000,216.09000,T,640,4.5,1000
174_RGB_110704.IIQ,174,16:18:11.996264,2120:58691.996264,XXXX,XXXX,-128.134015,51.663167,1111.580 m,2.91000,-0.84000,216.22000,T,640,4.5,1000
175_RGB_110705.IIQ,175,16:18:15.408594,2120:58695.408594,XXXX,XXXX,-128.136001,51.661384,1112.650 m,3.08000,-0.43000,215.86000,T,640,4.5,1000
176_RGB_110706.IIQ,176,16:18:18.82645,2120:58698.82645,XXXX,XXXX,-128.137978,51.659598,1114.320 m,3.02000,4.44000,217.21001,T,640,4.5,1000
177_RGB_110707.IIQ,177,16:18:22.234315,2120:58702.234315,XXXX,XXXX,-128.140029,51.657861,1116.050 m,3.10000,0.61000,218.69000,T,640,4.5,1000
178_RGB_110708.IIQ,178,16:18:25.665173,2120:58705.665173,XXXX,XXXX,-128.142126,51.656133,1117.700 m,3.12000,-0.35000,218.66000,T,640,4.5,1000
179_RGB_110709.IIQ,179,16:18:29.106488,2120:58709.106488,XXXX,XXXX,-128.14423,51.654406,1119.200 m,3.09000,-0.59000,218.50000,T,640,4.5,1000
180_RGB_110710.IIQ,180,16:18:32.544892,2120:58712.544892,XXXX,XXXX,-128.14632,51.652679,1120.160 m,3.04000,-1.50000,217.89999,T,640,4.5,1000
181_RGB_110711.IIQ,181,16:18:35.984752,2120:58715.984752,XXXX,XXXX,-128.148366,51.650932,1120.810 m,2.91000,1.03000,216.98000,T,640,4.5,1000
182_RGB_110712.IIQ,182,16:18:39.43261,2120:58719.43261,XXXX,XXXX,-128.150429,51.649187,1121.140 m,2.76000,2.05000,218.41000,T,640,4.5,1000
183_RGB_110713.IIQ,183,16:18:42.863472,2120:58722.863472,XXXX,XXXX,-128.152536,51.647474,1120.960 m,2.66000,0.60000,219.17000,T,640,4.5,1000
184_RGB_110714.IIQ,184,16:18:46.301704,2120:58726.301704,XXXX,XXXX,-128.154672,51.645766,1120.320 m,2.64000,-0.99000,219.10001,T,640,4.5,1000
185_RGB_110715.IIQ,185,16:18:49.74155,2120:58729.74155,XXXX,XXXX,-128.156801,51.644048,1119.690 m,2.70000,-0.40000,218.62000,T,640,4.5,1000
186_RGB_110716.IIQ,186,16:18:53.180396,2120:58733.180396,XXXX,XXXX,-128.158902,51.642313,1119.570 m,2.77000,-0.11000,217.82001,T,640,4.5,1000
187_RGB_110717.IIQ,187,16:18:56.591904,2120:58736.591904,XXXX,XXXX,-128.160951,51.640576,1119.750 m,2.89000,-0.78000,217.25999,T,640,4.5,1000
188_RGB_110718.IIQ,188,16:19:00.019765,2120:58740.019765,XXXX,XXXX,-128.162985,51.638821,1120.399 m,3.03000,-0.69000,216.92000,T,640,4.5,1000
189_RGB_110719.IIQ,189,16:19:03.440935,2120:58743.440935,XXXX,XXXX,-128.165003,51.637068,1121.289 m,3.09000,0.52000,217.14999,T,640,4.5,1000
190_RGB_110720.IIQ,190,16:19:06.908781,2120:58746.908781,XXXX,XXXX,-128.167061,51.635303,1122.389 m,3.07000,1.59000,217.75000,T,640,4.5,1000
191_RGB_110721.IIQ,191,16:19:10.328625,2120:58750.328625,XXXX,XXXX,-128.169127,51.633584,1123.389 m,2.99000,1.69000,218.86000,T,640,4.5,1000
192_RGB_110722.IIQ,192,16:21:28.322394,2120:58888.322394,XXXX,XXXX,-128.161384,51.630314,1115.970 m,2.95000,0.52000,35.76000,T,640,4.5,1000
193_RGB_110723.IIQ,193,16:21:31.810491,2120:58891.810491,XXXX,XXXX,-128.159354,51.632064,1116.069 m,2.95000,0.22000,35.79000,T,640,4.5,1000
194_RGB_110724.IIQ,194,16:21:35.321346,2120:58895.321346,XXXX,XXXX,-128.157307,51.63382,1116.419 m,3.00000,-0.89000,36.09000,T,640,4.5,1000
195_RGB_110725.IIQ,195,16:21:38.821198,2120:58898.821198,XXXX,XXXX,-128.155278,51.635575,1116.859 m,2.96000,-0.02000,35.54000,T,640,4.5,1000
196_RGB_110726.IIQ,196,16:21:42.341055,2120:58902.341055,XXXX,XXXX,-128.153238,51.637337,1117.369 m,2.93000,0.16000,36.11000,T,640,4.5,1000
197_RGB_110727.IIQ,197,16:21:45.819905,2120:58905.819905,XXXX,XXXX,-128.151208,51.639071,1117.799 m,2.97000,0.00000,36.46000,T,640,4.5,1000
198_RGB_110728.IIQ,198,16:21:49.359761,2120:58909.359761,XXXX,XXXX,-128.14914,51.640833,1118.569 m,3.08000,0.05000,36.00000,T,640,4.5,1000
199_RGB_110729.IIQ,199,16:21:52.860615,2120:58912.860615,XXXX,XXXX,-128.147098,51.642572,1119.840 m,3.18000,0.57000,36.44000,T,640,4.5,1000
200_RGB_110730.IIQ,200,16:21:56.38647,2120:58916.38647,XXXX,XXXX,-128.145026,51.64431,1121.450 m,3.10000,0.72000,36.83000,T,640,4.5,1000
201_RGB_110731.IIQ,201,16:21:59.919322,2120:58919.919322,XXXX,XXXX,-128.142933,51.646039,1122.690 m,2.94000,0.09000,37.09000,T,640,4.5,1000
202_RGB_110732.IIQ,202,16:22:03.459796,2120:58923.459796,XXXX,XXXX,-128.14083,51.64777,1122.910 m,2.72000,-0.72000,36.84000,T,640,4.5,1000
203_RGB_110733.IIQ,203,16:22:06.986031,2120:58926.986031,XXXX,XXXX,-128.138745,51.649503,1122.240 m,2.49000,-0.80000,36.60000,T,640,4.5,1000
204_RGB_110734.IIQ,204,16:22:10.483888,2120:58930.483888,XXXX,XXXX,-128.136691,51.651238,1120.850 m,2.33000,-0.57000,36.02000,T,640,4.5,1000
205_RGB_110735.IIQ,205,16:22:13.994742,2120:58933.994742,XXXX,XXXX,-128.134646,51.652998,1118.940 m,2.23000,0.00000,35.70000,T,640,4.5,1000
206_RGB_110736.IIQ,206,16:22:17.481598,2120:58937.481598,XXXX,XXXX,-128.132605,51.654754,1117.210 m,2.32000,0.29000,35.90000,T,640,4.5,1000
207_RGB_110737.IIQ,207,16:22:20.932453,2120:58940.932453,XXXX,XXXX,-128.130561,51.65649,1116.200 m,2.40000,1.28000,36.69000,T,640,4.5,1000
208_RGB_110738.IIQ,208,16:22:24.400308,2120:58944.400308,XXXX,XXXX,-128.128475,51.658225,1115.700 m,2.59000,-0.53000,36.60000,T,640,4.5,1000
209_RGB_110739.IIQ,209,16:22:27.862164,2120:58947.862164,XXXX,XXXX,-128.126417,51.659968,1116.060 m,2.92000,-0.68000,35.73000,T,640,4.5,1000
210_RGB_110740.IIQ,210,16:22:31.331019,2120:58951.331019,XXXX,XXXX,-128.124393,51.661726,1117.580 m,3.15000,-0.23000,35.21000,T,640,4.5,1000
211_RGB_110741.IIQ,211,16:22:34.823371,2120:58954.823371,XXXX,XXXX,-128.122368,51.663491,1119.570 m,2.95000,0.37000,35.82000,T,640,4.5,1000
212_RGB_110742.IIQ,212,16:22:38.310727,2120:58958.310727,XXXX,XXXX,-128.120328,51.665242,1120.400 m,2.56000,1.55000,36.19000,T,640,4.5,1000
213_RGB_110743.IIQ,213,16:22:41.798055,2120:58961.798055,XXXX,XXXX,-128.11826,51.666981,1119.700 m,2.45000,-0.99000,36.43000,T,640,4.5,1000
214_RGB_110744.IIQ,214,16:22:45.269437,2120:58965.269437,XXXX,XXXX,-128.116199,51.668718,1118.890 m,2.47000,0.97000,36.52000,T,640,4.5,1000
215_RGB_110745.IIQ,215,16:22:48.767736,2120:58968.767736,XXXX,XXXX,-128.114095,51.67046,1118.630 m,2.53000,1.25000,37.43000,T,640,4.5,1000
216_RGB_110746.IIQ,216,16:22:52.216156,2120:58972.216156,XXXX,XXXX,-128.111986,51.672164,1118.600 m,2.67000,1.08000,37.72000,T,640,4.5,1000
217_RGB_110747.IIQ,217,16:22:55.695011,2120:58975.695011,XXXX,XXXX,-128.109854,51.673881,1119.120 m,2.95000,-0.42000,37.07000,T,640,4.5,1000
218_RGB_110748.IIQ,218,16:22:59.167867,2120:58979.167867,XXXX,XXXX,-128.107753,51.675603,1120.600 m,3.10000,1.28000,37.46000,T,640,4.5,1000
219_RGB_110749.IIQ,219,16:23:02.667724,2120:58982.667724,XXXX,XXXX,-128.105637,51.67733,1122.630 m,3.14000,-3.40000,36.24000,T,640,4.5,1000
220_RGB_110750.IIQ,220,16:23:06.147585,2120:58986.147585,XXXX,XXXX,-128.10361,51.679075,1123.539 m,2.70000,-0.97000,35.06000,T,640,4.5,1000
221_RGB_110751.IIQ,221,16:23:09.646794,2120:58989.646794,XXXX,XXXX,-128.101595,51.680842,1122.920 m,2.46000,-0.49000,35.34000,T,640,4.5,1000
222_RGB_110752.IIQ,222,16:23:13.137296,2120:58993.137296,XXXX,XXXX,-128.099585,51.682611,1121.410 m,2.35000,0.81000,35.31000,T,640,4.5,1000
223_RGB_110753.IIQ,223,16:23:16.604154,2120:58996.604154,XXXX,XXXX,-128.097566,51.684366,1119.960 m,2.43000,-0.18000,35.82000,T,640,4.5,1000
224_RGB_110754.IIQ,224,16:23:20.083318,2120:59000.083318,XXXX,XXXX,-128.095528,51.686127,1119.450 m,2.65000,1.18000,35.92000,T,640,4.5,1000
225_RGB_110755.IIQ,225,16:23:23.543157,2120:59003.543157,XXXX,XXXX,-128.093478,51.687869,1119.940 m,2.89000,1.86000,36.72000,T,640,4.5,1000
226_RGB_110756.IIQ,226,16:23:27.022003,2120:59007.022003,XXXX,XXXX,-128.091373,51.689596,1121.480 m,3.14000,0.07000,37.51000,T,640,4.5,1000
227_RGB_110757.IIQ,227,16:23:30.502845,2120:59010.502845,XXXX,XXXX,-128.089264,51.691314,1123.769 m,3.36000,-1.16000,36.81000,T,640,4.5,1000
228_RGB_110758.IIQ,228,16:23:33.991435,2120:59013.991435,XXXX,XXXX,-128.087191,51.693044,1126.450 m,3.38000,-0.57000,36.39000,T,640,4.5,1000
229_RGB_110759.IIQ,229,16:23:37.512523,2120:59017.512523,XXXX,XXXX,-128.085113,51.694786,1128.950 m,3.27000,-0.92000,36.44000,T,640,4.5,1000
230_RGB_110760.IIQ,230,16:23:41.035367,2120:59021.035367,XXXX,XXXX,-128.083059,51.696533,1130.759 m,3.11000,-1.70000,35.57000,T,640,4.5,1000
231_RGB_110761.IIQ,231,16:23:44.556,2120:59024.556,XXXX,XXXX,-128.081055,51.698299,1131.420 m,2.86000,0.20000,34.71000,T,640,4.5,1000
232_RGB_110762.IIQ,232,16:23:48.081853,2120:59028.081853,XXXX,XXXX,-128.079053,51.700073,1131.389 m,2.73000,2.54000,34.97000,T,640,4.5,1000
233_RGB_110763.IIQ,233,16:23:51.600707,2120:59031.600707,XXXX,XXXX,-128.076997,51.701824,1131.009 m,2.56000,1.47000,37.00000,T,640,4.5,1000
234_RGB_110764.IIQ,234,16:26:08.967666,2120:59168.967666,XXXX,XXXX,-128.071653,51.69639,1125.899 m,3.11000,0.47000,218.70000,T,640,4.5,1000
235_RGB_110765.IIQ,235,16:26:12.446886,2120:59172.446886,XXXX,XXXX,-128.073755,51.694679,1126.250 m,3.19000,-0.46000,219.16000,T,640,4.5,1000
236_RGB_110766.IIQ,236,16:26:15.957738,2120:59175.957738,XXXX,XXXX,-128.075859,51.692944,1126.769 m,3.25000,-0.86000,218.06000,T,640,4.5,1000
237_RGB_110767.IIQ,237,16:26:19.445594,2120:59179.445594,XXXX,XXXX,-128.07793,51.691213,1127.740 m,3.32000,0.87000,218.10001,T,640,4.5,1000
238_RGB_110768.IIQ,238,16:26:22.945452,2120:59182.945452,XXXX,XXXX,-128.080024,51.689486,1129.069 m,3.28000,-0.95000,218.69000,T,640,4.5,1000
239_RGB_110769.IIQ,239,16:26:26.445307,2120:59186.445307,XXXX,XXXX,-128.082108,51.687753,1129.470 m,2.72000,-1.38000,217.57001,T,640,4.5,1000
240_RGB_110770.IIQ,240,16:26:29.926162,2120:59189.926162,XXXX,XXXX,-128.084153,51.686006,1127.369 m,2.03000,0.54000,217.24001,T,640,4.5,1000
241_RGB_110771.IIQ,241,16:26:33.392021,2120:59193.392021,XXXX,XXXX,-128.086212,51.684254,1123.119 m,1.82000,-0.72000,217.39000,T,640,4.5,1000
242_RGB_110772.IIQ,242,16:26:36.819875,2120:59196.819875,XXXX,XXXX,-128.088258,51.682502,1118.539 m,1.90000,-0.88000,216.85001,T,640,4.5,1000
243_RGB_110773.IIQ,243,16:26:40.219262,2120:59200.219262,XXXX,XXXX,-128.090285,51.680743,1115.160 m,2.20000,-0.76000,216.49001,T,640,4.5,1000
244_RGB_110774.IIQ,244,16:26:43.597112,2120:59203.597112,XXXX,XXXX,-128.092298,51.678983,1113.400 m,2.47000,2.20000,217.07001,T,640,4.5,1000
245_RGB_110775.IIQ,245,16:26:46.986453,2120:59206.986453,XXXX,XXXX,-128.094358,51.677232,1112.819 m,2.81000,-0.09000,217.37000,T,640,4.5,1000
246_RGB_110776.IIQ,246,16:26:50.354312,2120:59210.354312,XXXX,XXXX,-128.096409,51.675496,1113.339 m,3.13000,-0.42000,217.24001,T,640,4.5,1000
247_RGB_110777.IIQ,247,16:26:53.755168,2120:59213.755168,XXXX,XXXX,-128.098466,51.673746,1115.200 m,3.35000,-0.90000,217.19000,T,640,4.5,1000
248_RGB_110778.IIQ,248,16:26:57.165499,2120:59217.165499,XXXX,XXXX,-128.100506,51.671993,1117.420 m,3.29000,0.38000,216.91000,T,640,4.5,1000
249_RGB_110779.IIQ,249,16:27:00.606883,2120:59220.606883,XXXX,XXXX,-128.102568,51.670235,1118.680 m,2.95000,2.63000,217.82001,T,640,4.5,1000
250_RGB_110780.IIQ,250,16:27:04.005743,2120:59224.005743,XXXX,XXXX,-128.104656,51.668526,1118.539 m,2.56000,2.10000,219.07001,T,640,4.5,1000
251_RGB_110781.IIQ,251,16:27:07.453603,2120:59227.453603,XXXX,XXXX,-128.106821,51.66681,1117.059 m,2.29000,-2.00000,219.19000,T,640,4.5,1000
252_RGB_110782.IIQ,252,16:27:10.83346,2120:59230.83346,XXXX,XXXX,-128.108915,51.665102,1114.450 m,2.16000,-1.35000,217.34000,T,640,4.5,1000
253_RGB_110783.IIQ,253,16:27:14.231726,2120:59234.231726,XXXX,XXXX,-128.110967,51.663348,1112.240 m,2.29000,-1.75000,216.78999,T,640,4.5,1000
254_RGB_110784.IIQ,254,16:27:17.611182,2120:59237.611182,XXXX,XXXX,-128.11297,51.661577,1111.029 m,2.50000,-0.90000,215.75999,T,640,4.5,1000
255_RGB_110785.IIQ,255,16:27:20.991042,2120:59240.991042,XXXX,XXXX,-128.114955,51.659794,1110.610 m,2.59000,2.28000,216.31000,T,640,4.5,1000
256_RGB_110786.IIQ,256,16:27:24.358899,2120:59244.358899,XXXX,XXXX,-128.116983,51.65804,1110.660 m,2.73000,1.66000,217.64999,T,640,4.5,1000
257_RGB_110787.IIQ,257,16:27:27.74776,2120:59247.74776,XXXX,XXXX,-128.119063,51.656295,1111.350 m,2.91000,-0.95000,217.81000,T,640,4.5,1000
258_RGB_110788.IIQ,258,16:27:31.117623,2120:59251.117623,XXXX,XXXX,-128.121114,51.654556,1112.470 m,3.03000,-1.21000,216.80000,T,640,4.5,1000
259_RGB_110789.IIQ,259,16:27:34.490805,2120:59254.490805,XXXX,XXXX,-128.123121,51.652801,1113.740 m,3.00000,2.11000,216.56000,T,640,4.5,1000
260_RGB_110790.IIQ,260,16:27:37.89865,2120:59257.89865,XXXX,XXXX,-128.125186,51.65105,1114.810 m,2.90000,2.63000,218.42999,T,640,4.5,1000
261_RGB_110791.IIQ,261,16:27:41.298495,2120:59261.298495,XXXX,XXXX,-128.127302,51.649334,1115.500 m,2.93000,-0.88000,218.80000,T,640,4.5,1000
262_RGB_110792.IIQ,262,16:27:44.697339,2120:59264.697339,XXXX,XXXX,-128.129407,51.647616,1116.070 m,2.88000,-0.77000,217.98000,T,640,4.5,1000
263_RGB_110793.IIQ,263,16:27:48.098186,2120:59268.098186,XXXX,XXXX,-128.131488,51.645886,1116.450 m,2.88000,0.03000,217.83000,T,640,4.5,1000
264_RGB_110794.IIQ,264,16:27:51.509035,2120:59271.509035,XXXX,XXXX,-128.133578,51.644153,1116.920 m,2.89000,0.89000,218.30000,T,640,4.5,1000
265_RGB_110795.IIQ,265,16:27:54.915882,2120:59274.915882,XXXX,XXXX,-128.135679,51.642433,1117.360 m,2.89000,-0.42000,218.20000,T,640,4.5,1000
266_RGB_110796.IIQ,266,16:27:58.327728,2120:59278.327728,XXXX,XXXX,-128.13776,51.640698,1117.750 m,2.82000,-0.30000,217.34000,T,640,4.5,1000
267_RGB_110797.IIQ,267,16:28:01.736344,2120:59281.736344,XXXX,XXXX,-128.139808,51.63895,1118.109 m,2.75000,0.07000,217.05000,T,640,4.5,1000
268_RGB_110798.IIQ,268,16:28:05.156206,2120:59285.156206,XXXX,XXXX,-128.141866,51.637198,1118.529 m,2.78000,1.22000,217.52000,T,640,4.5,1000
269_RGB_110799.IIQ,269,16:28:08.555267,2120:59288.555267,XXXX,XXXX,-128.143944,51.63547,1119.209 m,2.81000,2.12000,218.37000,T,640,4.5,1000
270_RGB_110800.IIQ,270,16:28:11.963119,2120:59291.963119,XXXX,XXXX,-128.146071,51.633761,1120.279 m,3.00000,-0.40000,219.22000,T,640,4.5,1000
271_RGB_110801.IIQ,271,16:28:15.373963,2120:59295.373963,XXXX,XXXX,-128.1482,51.632054,1122.049 m,3.16000,-0.45000,218.47000,T,640,4.5,1000
272_RGB_110802.IIQ,272,16:28:18.814808,2120:59298.814808,XXXX,XXXX,-128.150313,51.630323,1124.429 m,3.09000,-0.42000,218.00000,T,640,4.5,1000
273_RGB_110803.IIQ,273,16:28:22.242654,2120:59302.242654,XXXX,XXXX,-128.152377,51.628585,1126.129 m,2.68000,-1.39000,216.81000,T,640,4.5,1000
274_RGB_110804.IIQ,274,16:30:29.161257,2120:59429.161257,XXXX,XXXX,-128.140475,51.628779,1126.619 m,2.85000,3.64000,38.50000,T,640,4.5,1000
275_RGB_110805.IIQ,275,16:30:32.669112,2120:59432.669112,XXXX,XXXX,-128.138292,51.630462,1127.719 m,3.17000,-0.91000,39.75000,T,640,4.5,1000
276_RGB_110806.IIQ,276,16:30:36.201963,2120:59436.201963,XXXX,XXXX,-128.136107,51.632156,1129.759 m,3.49000,-3.77000,37.80000,T,640,4.5,1000
277_RGB_110807.IIQ,277,16:30:39.720435,2120:59439.720435,XXXX,XXXX,-128.134036,51.633881,1132.679 m,3.57000,-2.79000,35.69000,T,640,4.5,1000
278_RGB_110808.IIQ,278,16:30:43.27467,2120:59443.27467,XXXX,XXXX,-128.132023,51.635646,1135.509 m,3.29000,-0.85000,35.16000,T,640,4.5,1000
279_RGB_110809.IIQ,279,16:30:46.840522,2120:59446.840522,XXXX,XXXX,-128.130034,51.637425,1137.019 m,2.69000,0.50000,34.76000,T,640,4.5,1000
280_RGB_110810.IIQ,280,16:30:50.392951,2120:59450.392951,XXXX,XXXX,-128.128041,51.639199,1135.330 m,1.54000,2.70000,35.93000,T,640,4.5,1000
281_RGB_110811.IIQ,281,16:30:53.902792,2120:59453.902792,XXXX,XXXX,-128.125988,51.640943,1129.300 m,0.80000,0.94000,37.22000,T,640,4.5,1000
282_RGB_110812.IIQ,282,16:30:57.383633,2120:59457.383633,XXXX,XXXX,-128.123894,51.642685,1121.340 m,0.75000,-1.27000,36.79000,T,640,4.5,1000
283_RGB_110813.IIQ,283,16:31:00.790945,2120:59460.790945,XXXX,XXXX,-128.121871,51.64444,1114.040 m,0.96000,-1.33000,34.88000,T,640,4.5,1000
284_RGB_110814.IIQ,284,16:31:04.175806,2120:59464.175806,XXXX,XXXX,-128.119881,51.646222,1107.540 m,0.71000,3.48000,35.78000,T,640,4.5,1000
285_RGB_110815.IIQ,285,16:31:07.511669,2120:59467.511669,XXXX,XXXX,-128.117834,51.647966,1101.750 m,1.16000,2.27000,37.26000,T,640,4.5,1000
286_RGB_110816.IIQ,286,16:31:10.840529,2120:59470.840529,XXXX,XXXX,-128.115736,51.649698,1098.570 m,2.02000,-1.60000,37.26000,T,640,4.5,1000
287_RGB_110817.IIQ,287,16:31:14.158872,2120:59474.158872,XXXX,XXXX,-128.113678,51.651438,1098.920 m,2.68000,-0.92000,36.31000,T,640,4.5,1000
288_RGB_110818.IIQ,288,16:31:17.503722,2120:59477.503722,XXXX,XXXX,-128.111633,51.653191,1101.570 m,2.99000,-0.42000,36.63000,T,640,4.5,1000
289_RGB_110819.IIQ,289,16:31:20.86257,2120:59480.86257,XXXX,XXXX,-128.109584,51.654934,1105.250 m,3.36000,0.53000,36.92000,T,640,4.5,1000
290_RGB_110820.IIQ,290,16:31:24.26497,2120:59484.26497,XXXX,XXXX,-128.107522,51.65668,1110.570 m,3.82000,-0.66000,36.59000,T,640,4.5,1000
291_RGB_110821.IIQ,291,16:31:27.696258,2120:59487.696258,XXXX,XXXX,-128.105473,51.658423,1116.840 m,3.85000,0.76000,36.96000,T,640,4.5,1000
292_RGB_110822.IIQ,292,16:31:31.149102,2120:59491.149102,XXXX,XXXX,-128.103412,51.660148,1122.210 m,3.61000,0.41000,37.16000,T,640,4.5,1000
293_RGB_110823.IIQ,293,16:31:34.671537,2120:59494.671537,XXXX,XXXX,-128.101313,51.661889,1125.980 m,3.10000,0.51000,37.25000,T,640,4.5,1000
294_RGB_110824.IIQ,294,16:31:38.17039,2120:59498.17039,XXXX,XXXX,-128.099218,51.663608,1126.950 m,2.46000,1.65000,37.72000,T,640,4.5,1000
295_RGB_110825.IIQ,295,16:31:41.678246,2120:59501.678246,XXXX,XXXX,-128.097076,51.665319,1125.750 m,1.97000,2.25000,38.70000,T,640,4.5,1000
296_RGB_110826.IIQ,296,16:31:45.155464,2120:59505.155464,XXXX,XXXX,-128.094898,51.667003,1123.200 m,2.01000,-2.95000,38.85000,T,640,4.5,1000
297_RGB_110827.IIQ,297,16:31:48.612961,2120:59508.612961,XXXX,XXXX,-128.092767,51.66871,1121.400 m,2.34000,-0.24000,37.40000,T,640,4.5,1000
298_RGB_110828.IIQ,298,16:31:52.083817,2120:59512.083817,XXXX,XXXX,-128.090663,51.670445,1121.259 m,2.65000,-0.75000,37.33000,T,640,4.5,1000
299_RGB_110829.IIQ,299,16:31:55.543674,2120:59515.543674,XXXX,XXXX,-128.088586,51.672183,1121.740 m,2.82000,-3.85000,36.15000,T,640,4.5,1000
300_RGB_110830.IIQ,300,16:31:58.986531,2120:59518.986531,XXXX,XXXX,-128.086599,51.673943,1122.579 m,2.92000,-0.96000,34.81000,T,640,4.5,1000
301_RGB_110831.IIQ,301,16:32:02.47568,2120:59522.47568,XXXX,XXXX,-128.084622,51.675735,1124.200 m,3.14000,0.42000,34.55000,T,640,4.5,1000
302_RGB_110832.IIQ,302,16:32:05.955521,2120:59525.955521,XXXX,XXXX,-128.082648,51.677512,1126.640 m,3.26000,1.40000,35.11000,T,640,4.5,1000
303_RGB_110833.IIQ,303,16:32:09.466096,2120:59529.466096,XXXX,XXXX,-128.080622,51.679277,1129.380 m,3.30000,0.31000,35.92000,T,640,4.5,1000
304_RGB_110834.IIQ,304,16:32:12.97795,2120:59532.97795,XXXX,XXXX,-128.078585,51.681028,1131.740 m,3.22000,1.43000,35.46000,T,640,4.5,1000
305_RGB_110835.IIQ,305,16:32:16.513801,2120:59536.513801,XXXX,XXXX,-128.076521,51.682776,1132.890 m,2.93000,0.25000,36.25000,T,640,4.5,1000
306_RGB_110836.IIQ,306,16:32:20.032886,2120:59540.032886,XXXX,XXXX,-128.074451,51.684508,1132.700 m,2.53000,-0.76000,36.52000,T,640,4.5,1000
307_RGB_110837.IIQ,307,16:32:23.54351,2120:59543.54351,XXXX,XXXX,-128.072391,51.686246,1130.559 m,2.11000,-0.10000,35.81000,T,640,4.5,1000
308_RGB_110838.IIQ,308,16:32:27.041363,2120:59547.041363,XXXX,XXXX,-128.070335,51.687991,1127.129 m,1.93000,0.41000,35.95000,T,640,4.5,1000
309_RGB_110839.IIQ,309,16:32:30.527218,2120:59550.527218,XXXX,XXXX,-128.06826,51.689737,1123.710 m,1.95000,0.06000,36.33000,T,640,4.5,1000
310_RGB_110840.IIQ,310,16:34:43.873709,2120:59683.873709,XXXX,XXXX,-128.069185,51.679106,1119.539 m,4.03000,1.87000,216.52000,T,640,4.5,1000
311_RGB_110841.IIQ,311,16:34:47.295232,2120:59687.295232,XXXX,XXXX,-128.071201,51.677335,1124.200 m,3.24000,4.12000,217.62000,T,640,4.5,1000
312_RGB_110842.IIQ,312,16:34:50.715426,2120:59690.715426,XXXX,XXXX,-128.073286,51.675607,1125.750 m,2.34000,1.89000,219.14999,T,640,4.5,1000
313_RGB_110843.IIQ,313,16:34:54.132283,2120:59694.132283,XXXX,XXXX,-128.075429,51.673902,1123.660 m,1.84000,-0.62000,219.64999,T,640,4.5,1000
314_RGB_110844.IIQ,314,16:34:57.510144,2120:59697.510144,XXXX,XXXX,-128.077553,51.672197,1120.190 m,1.77000,-0.30000,218.36000,T,640,4.5,1000
