CIR_Filename,Easting,Northing,Altitude,Omega,Phi,Kappa
1123_RGB_111653_rgbi.tif,549112.528,5750896.341,1109.822,2.79718,-1.85506,-81.04197
1124_RGB_111654_rgbi.tif,549062.404,5751130.925,1110.401,3.04155,-1.56959,-80.04087
1125_RGB_111655_rgbi.tif,549009.595,5751364.584,1112.140,2.60114,2.09826,-80.36966
1126_RGB_111656_rgbi.tif,548958.340,5751600.286,1114.293,3.09134,-0.29339,-80.65718
1127_RGB_111657_rgbi.tif,548907.119,5751836.206,1116.238,2.34381,3.39629,-81.06805
1128_RGB_111658_rgbi.tif,548859.982,5752072.007,1117.205,2.51196,0.97830,-82.19857
1129_RGB_111659_rgbi.tif,548815.263,5752307.986,1117.059,2.52747,-0.68372,-82.06985
1130_RGB_111660_rgbi.tif,548769.331,5752543.951,1116.163,2.54729,-2.11585,-81.32582
1131_RGB_111661_rgbi.tif,548720.281,5752780.185,1114.869,2.22734,-0.27890,-81.11922
1132_RGB_111662_rgbi.tif,548671.490,5753015.769,1113.704,1.82527,2.42169,-81.64100
1133_RGB_111663_rgbi.tif,548626.065,5753252.227,1112.968,2.40087,0.15339,-82.41950
1134_RGB_111664_rgbi.tif,548581.983,5753488.998,1113.580,2.50290,1.44473,-82.96067
1135_RGB_111665_rgbi.tif,548540.341,5753724.556,1115.199,2.94393,-0.14904,-83.22025
1136_RGB_111666_rgbi.tif,548498.192,5753963.031,1117.311,3.01328,-0.13397,-82.91852
1137_RGB_111667_rgbi.tif,548456.350,5754198.746,1119.378,2.87672,0.41670,-82.87801
1138_RGB_111668_rgbi.tif,548414.440,5754436.785,1121.053,2.89830,-0.68249,-82.73850
1139_RGB_111669_rgbi.tif,548371.452,5754673.372,1121.640,2.64340,-1.09449,-82.31063
1140_RGB_111670_rgbi.tif,548326.789,5754908.774,1120.970,2.17843,-0.18146,-82.16816
1141_RGB_111671_rgbi.tif,548282.216,5755146.204,1119.087,1.49537,2.94070,-82.76008
1142_RGB_111672_rgbi.tif,548242.915,5755382.599,1116.684,1.67239,1.54236,-83.95895
1143_RGB_111673_rgbi.tif,548206.659,5755620.637,1114.492,2.13115,-0.61142,-84.21116
1144_RGB_111674_rgbi.tif,548169.593,5755859.235,1113.269,2.49679,-0.75719,-83.66110
1145_RGB_111675_rgbi.tif,548130.827,5756096.968,1113.460,2.80951,-0.88626,-83.28882
1146_RGB_111676_rgbi.tif,548090.393,5756333.803,1114.833,2.99582,-0.84737,-82.79145
1147_RGB_111677_rgbi.tif,548048.246,5756569.735,1117.002,3.02131,0.33298,-82.47986
1148_RGB_111678_rgbi.tif,548004.967,5756806.421,1119.598,3.25092,-1.55276,-82.09400
1149_RGB_111679_rgbi.tif,547959.007,5757043.100,1121.663,3.24524,-2.25878,-81.42064
1150_RGB_111680_rgbi.tif,547908.898,5757278.452,1122.656,3.07843,-2.25314,-79.98011
1151_RGB_111681_rgbi.tif,547854.038,5757513.111,1122.401,2.62626,-1.54335,-79.18198
1152_RGB_111682_rgbi.tif,547796.326,5757746.773,1121.180,1.31222,3.99082,-79.14208
1153_RGB_111683_rgbi.tif,547742.894,5757983.107,1119.935,1.67661,2.61360,-81.47242
1154_RGB_111684_rgbi.tif,547695.735,5758218.439,1118.866,2.20211,0.50028,-82.40280
1155_RGB_111685_rgbi.tif,547649.682,5758455.127,1118.804,2.84269,-2.01787,-81.90542
1156_RGB_111686_rgbi.tif,547601.004,5758689.457,1119.658,2.73152,0.12675,-81.17272
1157_RGB_111687_rgbi.tif,547238.189,5757371.835,1128.242,-2.39488,0.53107,98.99798
1158_RGB_111688_rgbi.tif,547271.793,5757134.310,1126.893,-2.72744,3.57275,99.93889
1159_RGB_111689_rgbi.tif,547310.749,5756895.718,1124.851,-2.06011,1.02294,100.83372
1160_RGB_111690_rgbi.tif,547352.642,5756658.714,1122.889,-2.19163,1.59063,101.85503
1161_RGB_111691_rgbi.tif,547397.898,5756422.503,1121.329,-2.03587,-0.01229,102.27717
1162_RGB_111692_rgbi.tif,547443.948,5756186.890,1120.958,-2.69486,0.56590,102.23227
1163_RGB_111693_rgbi.tif,547491.500,5755950.978,1122.977,-3.09950,-0.09122,102.85545
1164_RGB_111694_rgbi.tif,547540.098,5755715.573,1126.591,-2.97866,-1.04343,102.79524
1165_RGB_111695_rgbi.tif,547587.958,5755479.661,1129.761,-2.88817,-0.63445,102.64119
1166_RGB_111696_rgbi.tif,547635.739,5755243.492,1131.632,-2.88554,0.59893,103.18473
1167_RGB_111697_rgbi.tif,547683.583,5755007.381,1132.161,-1.61002,-3.86230,101.87794
1168_RGB_111698_rgbi.tif,547726.696,5754770.059,1131.841,-2.14956,-0.81847,101.54330
1169_RGB_111699_rgbi.tif,547768.034,5754533.868,1130.964,-1.96633,-1.21947,101.07514
1170_RGB_111700_rgbi.tif,547807.529,5754297.482,1129.606,-2.04048,-0.97987,100.57524
1171_RGB_111701_rgbi.tif,547846.696,5754059.327,1128.352,-3.23552,3.99902,101.29201
1172_RGB_111702_rgbi.tif,547891.894,5753822.977,1127.726,-2.45743,0.01543,102.89418
1173_RGB_111703_rgbi.tif,547939.840,5753585.995,1127.688,-2.50713,-0.77542,102.64816
1174_RGB_111704_rgbi.tif,547986.877,5753351.331,1128.687,-2.89189,-0.71309,102.85553
1175_RGB_111705_rgbi.tif,548033.599,5753115.204,1130.781,-2.99202,-1.07468,102.49951
1176_RGB_111706_rgbi.tif,548079.635,5752877.961,1133.518,-3.22174,-0.75676,102.43630
1177_RGB_111707_rgbi.tif,548125.075,5752643.046,1136.090,-3.28393,-0.49166,102.22887
1178_RGB_111708_rgbi.tif,548171.244,5752406.292,1137.939,-2.99397,-0.34024,102.41858
1179_RGB_111709_rgbi.tif,548217.736,5752170.789,1138.672,-2.46905,-0.58244,102.63198
1180_RGB_111710_rgbi.tif,548264.461,5751933.270,1137.757,-2.09990,-0.48512,102.62752
1181_RGB_111711_rgbi.tif,548310.300,5751698.070,1136.039,-1.90302,-0.49706,102.42549
1182_RGB_111712_rgbi.tif,548355.699,5751462.639,1134.219,-1.96561,-0.52940,102.40678
1183_RGB_111713_rgbi.tif,548401.121,5751225.097,1132.944,-2.23024,-0.55164,102.29818
1184_RGB_111714_rgbi.tif,548445.883,5750989.092,1133.206,-2.61998,-0.40391,102.16916
1185_RGB_111715_rgbi.tif,548490.784,5750752.154,1135.000,-2.90089,-0.54371,102.18312
1186_RGB_111716_rgbi.tif,548535.528,5750516.115,1137.779,-3.00078,-0.79863,102.30493
1187_RGB_111717_rgbi.tif,548579.855,5750280.717,1140.880,-3.20510,-0.43246,102.06938
1188_RGB_111718_rgbi.tif,548624.560,5750043.717,1143.787,-3.21077,-0.08097,102.21957
1189_RGB_111719_rgbi.tif,548670.026,5749807.311,1145.515,-2.46116,-0.58154,102.38612
1190_RGB_111720_rgbi.tif,548714.506,5749570.908,1144.262,-2.14088,-0.00199,101.75742
1191_RGB_111721_rgbi.tif,548758.891,5749333.956,1141.882,-2.23683,0.49620,102.52200
1192_RGB_111722_rgbi.tif,548804.785,5749098.536,1139.657,-1.65589,-1.66009,102.69634
1193_RGB_111723_rgbi.tif,548849.260,5748861.662,1137.222,-2.16361,0.25856,101.96159
1194_RGB_111724_rgbi.tif,548893.697,5748625.845,1135.623,-2.49443,0.17430,102.78783
1195_RGB_111725_rgbi.tif,548939.797,5748388.147,1135.680,-2.41822,-2.03850,102.43075
1196_RGB_111726_rgbi.tif,548983.222,5748152.620,1136.839,-2.96845,-0.20827,101.83168
1197_RGB_111727_rgbi.tif,549027.187,5747915.838,1138.620,-3.12583,0.57097,102.50355
1198_RGB_111728_rgbi.tif,549073.098,5747679.158,1140.225,-3.00884,0.44353,102.45710
1199_RGB_111729_rgbi.tif,549119.598,5747444.126,1141.239,-2.07385,-2.38937,102.78774
1200_RGB_111730_rgbi.tif,549164.449,5747207.335,1140.033,-1.58638,-1.30818,101.69893
1201_RGB_111731_rgbi.tif,549207.207,5746970.050,1136.446,-1.49133,0.32248,101.49677
1202_RGB_111732_rgbi.tif,549250.855,5746732.902,1132.215,-1.75665,1.20491,101.82396
1203_RGB_111733_rgbi.tif,549296.602,5746497.723,1129.135,-1.44830,-1.60902,102.25069
1204_RGB_111734_rgbi.tif,549341.702,5746261.391,1127.665,-1.91463,0.29677,101.73113
1205_RGB_111735_rgbi.tif,549387.184,5746024.146,1126.339,-1.36130,-0.32098,102.03456
1206_RGB_111736_rgbi.tif,549432.271,5745788.100,1122.711,-0.81061,-0.68992,101.62365
1207_RGB_111737_rgbi.tif,549476.567,5745552.089,1117.819,-1.26320,1.30067,101.89790
1208_RGB_111738_rgbi.tif,549522.013,5745315.861,1113.509,-0.76830,-1.00211,101.76798
1209_RGB_111739_rgbi.tif,549566.719,5745077.997,1109.415,-1.51417,0.86050,101.61157
1210_RGB_111740_rgbi.tif,549611.814,5744842.691,1108.762,-3.02422,0.81186,101.98153
1211_RGB_111741_rgbi.tif,549657.918,5744607.232,1114.535,-4.15054,-1.18580,101.80889
1212_RGB_111742_rgbi.tif,549703.804,5744370.518,1124.043,-3.99478,-1.23823,101.96922
1213_RGB_111743_rgbi.tif,549748.572,5744134.144,1130.659,-3.28847,-0.30283,101.40398
1214_RGB_111744_rgbi.tif,549792.982,5743897.503,1133.565,-2.79251,-1.36950,101.80527
1215_RGB_111745_rgbi.tif,549836.288,5743661.590,1136.087,-2.81407,-1.18495,101.18533
1216_RGB_111746_rgbi.tif,549877.916,5743424.161,1137.565,-2.30997,-1.43901,100.79298
1217_RGB_111747_rgbi.tif,549917.622,5743187.462,1137.323,-2.20744,-0.01784,100.67731
1218_RGB_111748_rgbi.tif,549958.024,5742949.983,1135.572,-2.05053,0.68026,101.18534
1219_RGB_111749_rgbi.tif,550000.261,5742712.273,1132.950,-1.84246,0.27291,101.54141
1220_RGB_111750_rgbi.tif,550043.287,5742476.229,1129.990,-1.81251,0.10057,101.71567
1221_RGB_111751_rgbi.tif,550087.044,5742240.293,1127.117,-1.90944,0.25891,101.96693
1222_RGB_111752_rgbi.tif,550131.735,5742003.616,1124.713,-1.87175,-0.32309,102.14136
1223_RGB_111753_rgbi.tif,550176.292,5741767.440,1122.981,-1.90169,-0.89647,101.85898
1224_RGB_111754_rgbi.tif,550220.091,5741529.642,1121.890,-2.30326,0.05076,101.33761
1225_RGB_111755_rgbi.tif,550264.181,5741293.127,1121.799,-2.52654,0.62093,102.06925
1226_RGB_111756_rgbi.tif,550309.872,5741057.177,1121.688,-2.10756,-0.94843,102.24330
1227_RGB_111757_rgbi.tif,550354.850,5740821.358,1121.476,-2.03075,-1.05216,101.84920
1228_RGB_111758_rgbi.tif,550398.592,5740584.278,1120.950,-2.24064,0.24209,101.50735
1229_RGB_111759_rgbi.tif,550442.783,5740347.001,1120.121,-2.15666,0.26677,102.01508
1230_RGB_111760_rgbi.tif,550487.909,5740110.622,1119.374,-1.86188,-0.75491,101.94936
1231_RGB_111761_rgbi.tif,550532.872,5739874.912,1118.495,-2.20354,0.34566,102.20635
1232_RGB_111762_rgbi.tif,550578.352,5739639.035,1117.775,-1.94582,-1.47848,101.69975
1233_RGB_111763_rgbi.tif,550621.931,5739401.845,1117.748,-2.26768,-1.11730,101.01481
1234_RGB_111764_rgbi.tif,550664.092,5739165.313,1119.045,-3.08197,1.03313,101.20270
1235_RGB_111765_rgbi.tif,550708.524,5738929.650,1121.479,-3.40630,1.17453,102.04327
1236_RGB_111766_rgbi.tif,550756.225,5738693.710,1124.519,-3.27643,0.03998,102.37223
1237_RGB_111767_rgbi.tif,550804.970,5738457.575,1127.672,-2.65130,-2.61649,102.30086
1238_RGB_111768_rgbi.tif,550850.636,5738220.117,1130.194,-2.52367,-2.26225,101.13125
1239_RGB_111769_rgbi.tif,550892.648,5737984.692,1131.546,-2.78697,-0.15573,100.79071
1240_RGB_111770_rgbi.tif,550935.317,5737748.665,1132.079,-3.10178,2.18591,101.44814
1241_RGB_111771_rgbi.tif,550981.906,5737511.220,1131.561,-2.43446,0.00308,102.13783
1242_RGB_111772_rgbi.tif,551029.613,5737275.778,1130.326,-2.29441,0.02593,102.08440
1243_RGB_111773_rgbi.tif,550308.037,5737656.521,1087.193,2.29766,0.63023,-81.96085
1244_RGB_111774_rgbi.tif,550265.852,5737893.488,1086.446,2.47436,1.01879,-82.18978
1245_RGB_111775_rgbi.tif,550224.093,5738130.924,1085.963,2.82219,-2.92038,-81.59688
1246_RGB_111776_rgbi.tif,550178.660,5738366.686,1084.365,2.19218,-0.88517,-80.81863
1247_RGB_111777_rgbi.tif,550130.795,5738602.920,1082.111,1.91744,0.35652,-80.81033
1248_RGB_111778_rgbi.tif,550083.197,5738838.667,1080.195,2.27414,-0.69501,-81.14836
1249_RGB_111779_rgbi.tif,550034.045,5739073.720,1079.490,3.03530,-2.42159,-79.73778
1250_RGB_111780_rgbi.tif,549980.716,5739309.777,1080.332,2.38325,2.49768,-79.90174
1251_RGB_111781_rgbi.tif,549931.349,5739544.988,1081.715,2.35484,2.59849,-81.62862
1252_RGB_111782_rgbi.tif,549885.908,5739780.582,1082.642,3.12912,-3.07510,-81.32271
1253_RGB_111783_rgbi.tif,549835.934,5740017.110,1081.911,1.17838,2.46562,-80.39168
1254_RGB_111784_rgbi.tif,549789.401,5740252.718,1077.343,0.57008,3.22145,-83.01445
1255_RGB_111785_rgbi.tif,549749.301,5740489.839,1071.793,0.79003,1.05950,-83.27471
1256_RGB_111786_rgbi.tif,549710.971,5740727.378,1066.714,1.17932,-1.16390,-83.44975
1257_RGB_111787_rgbi.tif,549671.446,5740965.078,1062.275,1.29117,-0.10223,-82.91385
1258_RGB_111788_rgbi.tif,549631.319,5741202.604,1059.067,1.54541,0.09528,-83.07126
1259_RGB_111789_rgbi.tif,549591.765,5741440.149,1057.205,1.87248,-0.38418,-83.45103
1260_RGB_111790_rgbi.tif,549551.734,5741677.570,1056.403,2.24547,-1.43623,-83.17064
1261_RGB_111791_rgbi.tif,549509.402,5741913.405,1056.413,2.46541,-0.74501,-82.34920
1262_RGB_111792_rgbi.tif,549465.270,5742149.919,1057.880,3.02531,-0.75059,-82.35143
1263_RGB_111793_rgbi.tif,549419.751,5742385.971,1061.388,3.38208,-0.69138,-81.69892
1264_RGB_111794_rgbi.tif,549372.833,5742622.550,1065.730,3.35255,-0.19390,-81.67091
1265_RGB_111795_rgbi.tif,549326.909,5742858.509,1069.586,2.79837,3.02537,-82.24903
1266_RGB_111796_rgbi.tif,549285.610,5743096.346,1072.300,2.80701,0.53472,-83.49164
1267_RGB_111797_rgbi.tif,549246.365,5743332.889,1073.519,2.60185,0.02673,-82.94966
1268_RGB_111798_rgbi.tif,549205.899,5743569.883,1073.822,2.71301,-1.28919,-82.44635
1269_RGB_111799_rgbi.tif,549162.801,5743806.711,1073.650,2.78818,-2.07141,-81.59596
1270_RGB_111800_rgbi.tif,549116.516,5744042.922,1072.794,2.20905,0.12739,-81.27884
1271_RGB_111801_rgbi.tif,549069.380,5744278.780,1071.126,2.16358,-0.52412,-80.93671
1272_RGB_111802_rgbi.tif,549021.113,5744514.902,1068.947,1.76339,0.77598,-80.83586
1273_RGB_111803_rgbi.tif,548973.852,5744750.308,1066.272,1.84349,-0.45092,-81.00899
1274_RGB_111804_rgbi.tif,548926.576,5744986.736,1063.594,1.09232,3.54051,-81.68339
1275_RGB_111805_rgbi.tif,548883.195,5745223.058,1061.470,1.92985,0.29874,-82.24299
1276_RGB_111806_rgbi.tif,548840.552,5745460.468,1060.888,2.38987,0.65876,-82.56452
1277_RGB_111807_rgbi.tif,548798.973,5745696.962,1062.329,2.97018,-0.25884,-82.58579
1278_RGB_111808_rgbi.tif,548756.546,5745933.950,1065.361,3.26689,-0.46556,-82.20472
1279_RGB_111809_rgbi.tif,548712.805,5746170.068,1069.004,3.28793,-0.09412,-81.82717
1280_RGB_111810_rgbi.tif,548668.292,5746405.468,1072.403,3.08314,0.15304,-81.70672
1281_RGB_111811_rgbi.tif,548623.143,5746642.867,1074.558,2.62290,0.17378,-81.58929
1282_RGB_111812_rgbi.tif,548578.215,5746879.015,1074.502,2.07845,0.12304,-81.69319
1283_RGB_111813_rgbi.tif,548533.276,5747116.242,1072.283,1.60536,0.26760,-81.81147
1284_RGB_111814_rgbi.tif,548488.995,5747352.106,1068.677,1.40619,0.11594,-81.87658
1285_RGB_111815_rgbi.tif,548445.217,5747587.787,1064.648,1.38239,0.15042,-81.98563
1286_RGB_111816_rgbi.tif,548401.355,5747826.365,1061.086,1.76219,-0.71225,-82.08504
1287_RGB_111817_rgbi.tif,548356.690,5748062.711,1059.102,2.17405,-1.15238,-81.41225
1288_RGB_111818_rgbi.tif,548309.814,5748298.178,1058.798,2.48714,-0.22063,-80.86792
1289_RGB_111819_rgbi.tif,548261.607,5748534.834,1060.449,2.91716,0.22313,-80.89730
1290_RGB_111820_rgbi.tif,548213.593,5748770.181,1063.691,3.19240,0.57201,-80.82851
1291_RGB_111821_rgbi.tif,548165.803,5749006.006,1067.514,3.16564,0.61161,-80.99385
1292_RGB_111822_rgbi.tif,548118.754,5749241.442,1070.945,2.90256,0.83070,-81.25424
1293_RGB_111823_rgbi.tif,548072.703,5749477.999,1073.158,2.55766,1.05922,-81.78422
1294_RGB_111824_rgbi.tif,548028.249,5749714.474,1073.868,2.28571,0.71000,-81.92383
1295_RGB_111825_rgbi.tif,547984.899,5749951.465,1073.176,1.96195,0.78328,-82.24947
1296_RGB_111826_rgbi.tif,547943.282,5750187.434,1071.676,1.76661,0.86061,-82.73857
1297_RGB_111827_rgbi.tif,547902.979,5750425.297,1069.640,1.66306,0.64269,-83.16942
1298_RGB_111828_rgbi.tif,547863.345,5750662.736,1067.346,1.98947,-1.58409,-82.75131
1299_RGB_111829_rgbi.tif,547821.437,5750899.768,1065.619,2.09407,-0.88642,-82.21047
1300_RGB_111830_rgbi.tif,547777.832,5751136.202,1065.137,2.31831,-0.17861,-82.00485
1301_RGB_111831_rgbi.tif,547733.394,5751372.310,1066.064,2.82101,-0.43479,-81.72160
1302_RGB_111832_rgbi.tif,547687.723,5751609.274,1068.113,3.01841,-0.28034,-81.45581
1303_RGB_111833_rgbi.tif,547641.461,5751844.119,1070.492,3.03845,-0.28406,-81.22687
1304_RGB_111834_rgbi.tif,547594.027,5752079.705,1072.417,2.83032,0.38404,-80.95046
1305_RGB_111835_rgbi.tif,547546.104,5752316.746,1074.011,2.79574,0.47360,-81.07406
1306_RGB_111836_rgbi.tif,547499.077,5752552.172,1075.313,2.53256,1.43347,-81.32306
1307_RGB_111837_rgbi.tif,547454.084,5752789.580,1076.075,2.26685,2.45753,-82.35597
1308_RGB_111838_rgbi.tif,547413.086,5753025.456,1076.512,2.69543,-1.36349,-82.80202
1309_RGB_111839_rgbi.tif,547371.019,5753263.352,1076.945,2.64923,-0.19639,-82.78001
1310_RGB_111840_rgbi.tif,547328.708,5753499.299,1077.945,2.97361,-0.76858,-82.26706
1311_RGB_111841_rgbi.tif,547284.557,5753736.429,1079.800,2.95886,0.94103,-81.88315
1312_RGB_111842_rgbi.tif,547241.322,5753972.964,1082.304,2.94573,0.78650,-82.34268
1313_RGB_111843_rgbi.tif,547198.905,5754209.098,1083.938,3.28136,-3.25110,-81.79632
1314_RGB_111844_rgbi.tif,547152.242,5754445.411,1083.909,2.05517,1.47642,-81.04411
1315_RGB_111845_rgbi.tif,547107.520,5754681.782,1082.155,1.67077,1.22841,-82.50707
1316_RGB_111846_rgbi.tif,547065.819,5754918.234,1078.889,1.91216,-1.94066,-82.28045
1317_RGB_111847_rgbi.tif,547021.353,5755155.200,1075.024,1.60617,0.11191,-81.29703
1318_RGB_111848_rgbi.tif,546976.060,5755391.532,1071.974,2.00831,-1.36295,-81.31776
1319_RGB_111849_rgbi.tif,546928.119,5755628.559,1070.178,2.54809,-2.42726,-80.03208
1320_RGB_111850_rgbi.tif,546876.117,5755863.217,1069.837,2.46696,0.40255,-79.53078
1321_RGB_111851_rgbi.tif,546823.962,5756098.601,1071.625,2.50608,2.38713,-80.11464
1322_RGB_111852_rgbi.tif,546775.713,5756333.458,1075.114,2.75865,2.90242,-81.19662
1323_RGB_111853_rgbi.tif,556313.438,5748191.803,1142.965,0.40348,4.48671,9.91223
1324_RGB_111854_rgbi.tif,556076.499,5748148.899,1150.252,-4.77731,3.81389,9.04623
1325_RGB_111855_rgbi.tif,555840.106,5748112.471,1155.659,-0.70487,2.94966,7.54261
1326_RGB_111856_rgbi.tif,555600.518,5748077.188,1154.268,-0.16748,1.13446,7.87221
1327_RGB_111857_rgbi.tif,555362.254,5748041.549,1146.535,1.74119,0.07928,7.78641
1328_RGB_111858_rgbi.tif,555124.633,5748004.825,1135.266,-0.36638,-0.67093,7.94617
1329_RGB_111859_rgbi.tif,554887.354,5747968.387,1124.119,0.54630,-0.13879,8.00845
1330_RGB_111860_rgbi.tif,554649.125,5747931.575,1115.980,0.03658,0.68923,7.76660
1331_RGB_111861_rgbi.tif,554410.845,5747894.920,1111.823,0.59025,1.67739,7.70963
1332_RGB_111862_rgbi.tif,554172.829,5747857.416,1111.447,1.15238,2.59630,8.22972
1333_RGB_111863_rgbi.tif,553936.201,5747817.959,1113.933,0.64383,3.15969,8.96067
1334_RGB_111864_rgbi.tif,553698.627,5747777.005,1119.306,-0.79094,3.81785,8.86376
1335_RGB_111865_rgbi.tif,553461.862,5747737.392,1126.527,-0.59295,3.73771,8.63064
1336_RGB_111866_rgbi.tif,553224.400,5747698.778,1132.064,-0.72518,3.02791,8.62081
1337_RGB_111867_rgbi.tif,552987.324,5747661.256,1133.954,-0.31744,2.03951,8.09050
1338_RGB_111868_rgbi.tif,552749.163,5747624.357,1131.280,-0.05115,0.94700,8.19937
1339_RGB_111869_rgbi.tif,552510.967,5747587.884,1124.412,-1.58112,-0.07582,7.74948
1340_RGB_111870_rgbi.tif,552271.601,5747553.463,1115.931,0.47074,0.22613,7.21646
1341_RGB_111871_rgbi.tif,552034.270,5747519.235,1108.783,1.12255,0.89686,7.68855
1342_RGB_111872_rgbi.tif,551795.684,5747484.027,1106.727,0.38368,2.91167,7.46132
1343_RGB_111873_rgbi.tif,551557.933,5747448.235,1111.865,0.29902,3.90625,7.81271
1344_RGB_111874_rgbi.tif,551321.102,5747411.315,1118.414,-0.59595,3.01395,7.98271
1345_RGB_111875_rgbi.tif,551082.946,5747374.136,1120.953,0.32261,2.01349,7.96530
1346_RGB_111876_rgbi.tif,550845.269,5747336.272,1119.166,1.83565,1.74305,8.32550
1347_RGB_111877_rgbi.tif,550608.065,5747296.100,1117.117,3.09942,2.33196,8.98467
1348_RGB_111878_rgbi.tif,550370.644,5747253.029,1115.561,-5.55966,0.73382,9.32450
1349_RGB_111879_rgbi.tif,550133.234,5747216.689,1113.816,-2.78025,1.49243,6.61134
1350_RGB_111880_rgbi.tif,549894.539,5747186.732,1113.543,1.98398,2.66952,5.82837
1351_RGB_111881_rgbi.tif,549655.678,5747154.816,1115.372,2.33397,3.31807,7.16178
1352_RGB_111882_rgbi.tif,549418.656,5747118.884,1118.896,-1.07872,3.31014,7.87192
1353_RGB_111883_rgbi.tif,549180.900,5747083.469,1123.630,1.17546,3.84780,7.13432
1354_RGB_111884_rgbi.tif,548943.457,5747047.188,1127.980,0.33372,3.34217,7.95206
1355_RGB_111885_rgbi.tif,548705.345,5747009.180,1130.168,0.76067,2.79062,7.83177
1356_RGB_111886_rgbi.tif,548468.841,5746969.913,1129.591,0.10002,2.16459,8.42924
1357_RGB_111887_rgbi.tif,548229.860,5746929.873,1127.005,-1.23256,1.65662,8.07183
1358_RGB_111888_rgbi.tif,547992.480,5746892.266,1123.485,-1.95071,1.46375,7.45292
1359_RGB_111889_rgbi.tif,547755.365,5746858.240,1119.965,-2.63001,1.49774,6.48698
1360_RGB_111890_rgbi.tif,547516.618,5746828.975,1117.333,1.75857,2.16236,4.92642
1361_RGB_111891_rgbi.tif,539597.686,5748976.695,1114.998,1.02503,-4.72051,-100.29571
1362_RGB_111892_rgbi.tif,539627.010,5749215.213,1113.946,2.17010,-0.12716,-99.28359
1363_RGB_111893_rgbi.tif,539655.836,5749453.588,1114.667,2.20353,-1.85527,-99.35582
1364_RGB_111894_rgbi.tif,539684.394,5749693.782,1115.677,1.85645,-2.05433,-99.62422
1365_RGB_111895_rgbi.tif,539710.955,5749932.980,1115.945,2.00751,-1.69580,-98.55026
1366_RGB_111896_rgbi.tif,539736.142,5750172.403,1117.246,2.93629,0.61707,-98.93111
1367_RGB_111897_rgbi.tif,539763.355,5750410.690,1121.213,3.27205,0.33960,-99.62950
1368_RGB_111898_rgbi.tif,539792.717,5750648.946,1126.242,3.21334,-0.04151,-100.15776
1369_RGB_111899_rgbi.tif,539823.482,5750888.583,1130.192,2.82756,-0.93549,-100.20866
1370_RGB_111900_rgbi.tif,539853.804,5751127.334,1132.766,2.47969,-1.67538,-99.92984
1371_RGB_111901_rgbi.tif,539882.110,5751365.062,1133.805,2.04998,-1.22874,-99.30299
1372_RGB_111902_rgbi.tif,539910.257,5751604.390,1132.523,2.17245,3.13942,-100.49728
1373_RGB_111903_rgbi.tif,539943.637,5751843.203,1129.230,1.61604,0.19627,-101.27202
1374_RGB_111904_rgbi.tif,539979.094,5752081.014,1126.108,1.77719,-0.16478,-101.84234
1375_RGB_111905_rgbi.tif,540013.547,5752318.007,1123.865,1.21922,-4.89516,-100.51919
1376_RGB_111906_rgbi.tif,540042.317,5752558.675,1121.922,1.75767,-1.08982,-99.56210
1377_RGB_111907_rgbi.tif,540068.941,5752798.030,1119.891,1.62784,-2.07816,-98.91544
1378_RGB_111908_rgbi.tif,540093.116,5753037.308,1118.101,2.44317,2.94986,-98.74097
1379_RGB_111909_rgbi.tif,540119.828,5753275.368,1116.842,2.21246,-0.66022,-99.40111
1380_RGB_111910_rgbi.tif,540147.228,5753515.405,1117.174,2.54089,-0.41704,-99.24740
1381_RGB_111911_rgbi.tif,540175.044,5753754.663,1118.666,2.63735,-0.50653,-99.61936
1382_RGB_111912_rgbi.tif,540204.148,5753993.078,1120.073,2.65710,0.68014,-100.21451
1383_RGB_111913_rgbi.tif,540235.239,5754231.789,1120.630,2.41290,0.13574,-100.29122
1384_RGB_111914_rgbi.tif,540267.034,5754469.050,1120.483,1.85174,-2.01719,-100.37954
1385_RGB_111915_rgbi.tif,540298.095,5754708.868,1119.808,2.12882,-0.12194,-99.91049
1386_RGB_111916_rgbi.tif,540329.984,5754947.814,1119.235,2.63324,2.54625,-100.76336
1387_RGB_111917_rgbi.tif,540366.367,5755184.173,1118.925,2.62391,1.24405,-101.87869
1388_RGB_111918_rgbi.tif,540406.179,5755422.760,1119.403,1.94738,-3.72301,-102.03499
1389_RGB_111919_rgbi.tif,540441.646,5755660.471,1120.652,2.02180,-4.66288,-99.67861
1390_RGB_111920_rgbi.tif,540470.677,5755899.577,1122.267,2.41529,-2.50371,-98.74048
1391_RGB_111921_rgbi.tif,540496.629,5756138.291,1123.627,2.64493,0.16951,-98.31779
1392_RGB_111922_rgbi.tif,540523.458,5756377.618,1124.597,2.71855,1.53272,-99.13478
1393_RGB_111923_rgbi.tif,540554.418,5756616.345,1124.854,2.67826,1.85132,-100.38116
1394_RGB_111924_rgbi.tif,540589.035,5756853.376,1125.044,2.38629,-0.28839,-100.10021
1395_RGB_111925_rgbi.tif,540623.556,5757092.587,1125.650,2.17605,-2.33468,-99.58831
1396_RGB_111926_rgbi.tif,540654.782,5757329.851,1126.577,2.48293,-0.98829,-99.23871
1397_RGB_111927_rgbi.tif,540684.506,5757569.179,1127.957,2.46368,-1.20749,-98.79727
1398_RGB_111928_rgbi.tif,540712.419,5757808.642,1129.406,2.53747,-0.85807,-98.62329
