CIR_Filena	Easting	Northing	Ellips	Omega	Phi	Kappa
2096_146755.152296204C000616-45-37.152_NIR_65473_124319_rgbi.tif	453233.247	5636394.841	4567.092	2.22322	-2.78726	-138.49822
2096_146760.151074205C000616-45-42.151_NIR_65474_124320_rgbi.tif	453563.746	5636618.703	4568.571	3.34153	-1.50600	-139.16218
2096_146765.15183206C000616-45-47.151_NIR_65475_124321_rgbi.tif	453898.925	5636838.176	4568.422	2.87482	-1.67371	-140.24015
2096_146770.15059207C000616-45-52.150_NIR_65476_124322_rgbi.tif	454237.692	5637054.722	4568.063	1.13690	-3.18239	-140.06670
2096_146775.152352208C000616-45-57.152_NIR_65477_124323_rgbi.tif	454574.986	5637274.430	4568.742	0.99691	-3.52341	-139.47002
2096_146780.152112209C000616-46-02.152_NIR_65478_124324_rgbi.tif	454908.111	5637498.878	4570.340	0.77320	-3.90418	-138.66890
2096_146785.151875210C000616-46-07.151_NIR_65479_124325_rgbi.tif	455236.275	5637728.483	4571.678	2.67440	-2.12931	-137.99748
2096_146790.161701211C000616-46-12.161_NIR_65480_124326_rgbi.tif	455564.832	5637958.608	4572.659	1.84307	-2.97037	-137.74497
2096_146795.16135212C000616-46-17.161_NIR_65481_124327_rgbi.tif	455892.904	5638188.568	4570.283	1.41689	-1.44750	-137.77658
2096_146800.161224213C000616-46-22.161_NIR_65482_124328_rgbi.tif	456224.943	5638420.434	4561.586	1.53604	-1.03809	-138.42650
2096_146805.161851214C000616-46-27.161_NIR_65483_124329_rgbi.tif	456562.373	5638653.809	4554.560	1.59873	-1.77426	-138.82207
2096_146810.160748215C000616-46-32.160_NIR_65484_124330_rgbi.tif	456903.395	5638886.884	4550.659	2.57510	-1.15016	-139.55266
2096_146815.161515216C000616-46-37.161_NIR_65485_124331_rgbi.tif	457248.022	5639117.824	4548.059	2.50933	-1.73558	-140.19566
2096_146820.161281217C000616-46-42.161_NIR_65486_124332_rgbi.tif	457594.689	5639345.277	4548.014	2.99491	-1.67974	-140.12821
2096_146825.161045218C000616-46-47.161_NIR_65487_124333_rgbi.tif	457942.799	5639568.556	4548.687	2.32358	-2.74664	-140.39223
2096_146830.161591219C000616-46-52.161_NIR_65488_124334_rgbi.tif	458289.905	5639789.416	4551.624	0.35298	-4.00525	-140.11109
2096_146835.161577220C000616-46-57.161_NIR_65489_124335_rgbi.tif	458631.864	5640013.150	4553.513	0.90013	-3.17087	-139.15459
2096_146840.162088221C000616-47-02.162_NIR_65490_124336_rgbi.tif	458969.667	5640240.544	4552.762	0.88882	-2.89663	-138.54967
2096_146845.161834222C000616-47-07.161_NIR_65491_124337_rgbi.tif	459304.860	5640471.139	4551.110	1.10819	-2.99186	-137.95513
2096_146850.161584223C000616-47-12.161_NIR_65492_124338_rgbi.tif	459637.398	5640704.728	4549.677	0.93514	-3.06932	-137.37045
2096_146855.160642224C000616-47-17.160_NIR_65493_124339_rgbi.tif	459966.579	5640941.999	4548.551	1.38645	-2.97678	-136.53723
2096_146860.161078225C000616-47-22.161_NIR_65494_124340_rgbi.tif	460292.102	5641182.672	4548.062	1.28760	-3.06173	-135.78416
2096_146865.161176226C000616-47-27.161_NIR_65495_124341_rgbi.tif	460613.729	5641426.588	4547.552	1.03485	-3.27103	-135.04732
2096_146870.161942227C000616-47-32.161_NIR_65496_124342_rgbi.tif	460931.525	5641674.015	4547.404	1.58700	-2.46834	-134.46236
2096_146875.161704228C000616-47-37.161_NIR_65497_124343_rgbi.tif	461248.040	5641922.914	4546.323	2.95943	-1.25341	-134.50997
2096_146880.161067229C000616-47-42.161_NIR_65498_124344_rgbi.tif	461567.472	5642169.355	4545.562	3.31360	-0.88343	-135.41758
2096_146885.161238230C000616-47-47.161_NIR_65499_124345_rgbi.tif	461892.725	5642410.559	4544.804	3.01269	-1.42908	-136.55528
2096_146890.161566231C000616-47-52.161_NIR_65500_124346_rgbi.tif	462222.600	5642646.643	4546.146	3.18770	-1.30448	-137.39372
2096_146895.160766232C000616-47-57.160_NIR_65501_124347_rgbi.tif	462556.413	5642877.644	4546.678	3.37011	-1.25795	-138.13199
2096_146900.161534233C000616-48-02.161_NIR_65502_124348_rgbi.tif	462894.630	5643103.324	4546.569	3.09691	-1.51733	-139.28542
2096_146905.162298234C000616-48-07.162_NIR_65503_124349_rgbi.tif	463237.044	5643323.602	4546.585	3.50474	-1.35192	-140.29800
2096_146910.161063235C000616-48-12.161_NIR_65504_124350_rgbi.tif	463583.584	5643537.572	4547.866	3.08400	-1.75660	-141.29961
2096_146915.1623236C000616-48-17.162_NIR_65505_124351_rgbi.tif	463933.413	5643746.457	4550.196	2.04038	-2.81684	-141.77080
2096_146920.162048237C000616-48-22.162_NIR_65506_124352_rgbi.tif	464283.126	5643953.642	4553.445	1.65921	-2.89995	-141.49402
2096_146925.160799238C000616-48-27.160_NIR_65507_124353_rgbi.tif	464631.650	5644161.785	4554.705	1.65513	-2.26252	-141.39187
2096_146930.161549239C000616-48-32.161_NIR_65508_124354_rgbi.tif	464980.774	5644371.529	4553.523	1.15958	-2.56202	-141.18645
2096_146935.161884240C000616-48-37.161_NIR_65509_124355_rgbi.tif	465327.550	5644585.628	4554.672	0.66782	-4.94075	-139.79752
2096_146940.161651241C000616-48-42.161_NIR_65510_124356_rgbi.tif	465666.000	5644804.547	4561.631	1.44840	-3.25587	-139.45745
2096_146945.162413242C000616-48-47.162_NIR_65511_124357_rgbi.tif	466000.349	5645026.943	4559.926	0.31791	-2.73326	-137.89353
2096_146950.161549243C000616-48-52.161_NIR_65512_124358_rgbi.tif	466331.851	5645257.691	4552.554	0.07254	-2.50136	-136.87266
2096_146955.1613244C000616-48-57.161_NIR_65513_124359_rgbi.tif	466662.941	5645496.384	4544.889	0.61296	-2.50828	-136.42846
2096_146960.161047245C000616-49-02.161_NIR_65514_124360_rgbi.tif	466993.946	5645740.096	4542.206	2.35249	-2.68130	-136.59792
2096_146965.161465246C000616-49-07.161_NIR_65515_124361_rgbi.tif	467323.086	5645983.160	4549.672	2.81489	-3.99859	-136.22902
2096_146970.161545247C000616-49-12.161_NIR_65516_124362_rgbi.tif	467646.958	5646222.749	4561.918	3.19904	-3.49064	-136.16572
2096_146975.161993248C000616-49-17.161_NIR_65517_124363_rgbi.tif	467967.907	5646458.204	4570.473	3.34271	-2.08048	-136.55160
2096_146980.162046249C000616-49-22.162_NIR_65518_124364_rgbi.tif	468290.218	5646690.777	4572.004	1.86733	-2.16522	-136.69409
2096_146985.161519250C000616-49-27.161_NIR_65519_124365_rgbi.tif	468614.054	5646925.545	4568.734	0.65114	-2.54179	-136.37523
2096_146990.161542251C000616-49-32.161_NIR_65520_124366_rgbi.tif	468937.726	5647167.050	4563.270	0.04463	-3.26711	-135.42174
2096_146995.162047252C000616-49-37.162_NIR_65521_124367_rgbi.tif	469257.784	5647417.080	4560.307	2.47421	-2.03742	-134.40773
2096_147000.162043253C000616-49-42.162_NIR_65522_124368_rgbi.tif	469578.780	5647665.885	4563.207	3.44939	-2.23600	-135.79400
2096_147005.161791254C000616-49-47.161_NIR_65523_124369_rgbi.tif	469902.485	5647907.687	4568.876	3.12906	-2.82276	-136.49105
2096_147010.161537255C000616-49-52.161_NIR_65524_124370_rgbi.tif	470224.703	5648146.019	4573.601	3.44761	-2.35781	-136.12006
2096_147015.162102256C000616-49-57.162_NIR_65525_124371_rgbi.tif	470546.858	5648380.887	4575.188	4.36528	-0.84993	-136.57727
2096_147020.162035257C000616-50-02.162_NIR_65526_124372_rgbi.tif	470876.127	5648607.254	4573.590	4.16992	-0.37021	-139.02541
2096_147025.161621258C000616-50-07.161_NIR_65527_124373_rgbi.tif	471213.694	5648826.614	4570.268	1.18606	-2.70098	-139.12052
2096_147030.161531259C000616-50-12.161_NIR_65528_124374_rgbi.tif	471551.645	5649049.219	4567.869	1.83133	-2.03526	-138.65851
2096_147035.162145260C000616-50-17.162_NIR_65529_124375_rgbi.tif	471892.185	5649273.037	4565.360	3.39071	-0.59029	-140.11054
2096_147040.161028261C000616-50-22.161_NIR_65530_124376_rgbi.tif	472239.539	5649492.198	4563.308	2.11484	-2.12337	-140.97029
2096_147045.162669262C000616-50-27.162_NIR_65531_124377_rgbi.tif	472589.710	5649709.706	4563.079	1.01158	-3.47852	-140.79299
2096_147050.161525263C000616-50-32.161_NIR_65532_124378_rgbi.tif	472935.647	5649931.229	4564.203	2.75491	-2.06423	-139.37546
2096_147055.161271264C000616-50-37.161_NIR_65533_124379_rgbi.tif	473281.775	5650151.902	4564.792	2.28981	-1.71368	-140.81914
2096_147060.162021265C000616-50-42.162_NIR_65534_124380_rgbi.tif	473630.802	5650371.808	4561.118	-0.08990	-2.88234	-139.61651
2096_147065.161724266C000616-50-47.161_NIR_65535_124381_rgbi.tif	473977.816	5650599.630	4555.764	0.63563	-2.37409	-139.39394
2096_147070.161522267C000616-50-52.161_NIR_65536_124382_rgbi.tif	474324.186	5650832.511	4553.011	1.09910	-2.98114	-138.91944
2096_147075.162252268C000616-50-57.162_NIR_65537_124383_rgbi.tif	474667.410	5651068.421	4555.483	1.20811	-4.13643	-138.00928
2096_147080.161029269C000616-51-02.161_NIR_65538_124384_rgbi.tif	474997.197	5651312.916	4561.612	-7.51931	-14.02291	-133.51293
2096_147085.16179270C000616-51-07.161_NIR_65539_124385_rgbi.tif	475282.914	5651592.008	4563.670	-5.96567	-14.87057	-123.86333
2096_147090.162503271C000616-51-12.162_NIR_65540_124386_rgbi.tif	475513.643	5651906.854	4560.494	-4.21429	-14.91632	-114.51635
2096_147095.16125272C000616-51-17.161_NIR_65541_124387_rgbi.tif	475687.403	5652250.448	4553.715	-1.02330	-12.04129	-105.98050
2096_147108.752561273C000616-51-30.752_NIR_65542_124388_rgbi.tif	475973.569	5653229.179	4573.138	6.08521	0.82577	-98.03530
2096_147118.821204275C000616-51-40.821_NIR_65543_124389_rgbi.tif	476158.757	5653921.285	4596.328	3.98592	0.43399	-97.01079
2096_147188.62838278C000616-52-50.628_NIR_65544_124390_rgbi.tif	479758.585	5655281.328	4574.967	5.17815	-19.33658	114.79883
2096_147240.756939279C000616-53-42.756_NIR_65545_124391_rgbi.tif	478358.876	5651858.533	4579.590	-1.68250	3.37839	24.62460
2096_147259.402098280C000616-54-01.402_NIR_65546_124392_rgbi.tif	477202.141	5651085.214	4576.147	-2.22372	2.80575	25.19813
2096_147281.602401281C000616-54-23.602_NIR_65547_124393_rgbi.tif	475827.853	5650167.433	4583.371	-1.50236	2.72692	25.54867
2096_147286.606081282C000616-54-28.606_NIR_65548_124394_rgbi.tif	475516.926	5649955.465	4586.265	-0.60582	4.24403	25.72067
2096_147291.612584283C000616-54-33.612_NIR_65549_124395_rgbi.tif	475208.956	5649742.523	4590.972	-1.50200	3.13355	25.81391
2096_147296.612354284C000616-54-38.612_NIR_65550_124396_rgbi.tif	474901.424	5649531.020	4590.916	-0.88685	2.72313	25.52727
2096_147301.612113285C000616-54-43.612_NIR_65551_124397_rgbi.tif	474592.934	5649317.264	4588.360	0.32230	3.23399	26.41653
2096_147306.611881286C000616-54-48.611_NIR_65552_124398_rgbi.tif	474285.291	5649097.635	4587.367	-1.46289	2.51520	26.66456
2096_147311.612644287C000616-54-53.612_NIR_65553_124399_rgbi.tif	473976.571	5648877.749	4587.493	-1.35162	2.75228	26.66960
2096_147316.613114288C000616-54-58.613_NIR_65554_124400_rgbi.tif	473667.508	5648657.938	4588.597	-1.01714	3.22797	26.69978
2096_147321.612861289C000616-55-03.612_NIR_65555_124401_rgbi.tif	473359.916	5648437.346	4591.166	-1.44135	3.17761	27.07006
2096_147326.612935290C000616-55-08.612_NIR_65556_124402_rgbi.tif	473053.198	5648218.138	4592.472	-2.68302	1.73229	26.33108
2096_147331.603975291C000616-55-13.603_NIR_65557_124403_rgbi.tif	472744.437	5648003.698	4591.921	-1.59763	3.04968	26.00669
2096_147336.60372292C000616-55-18.603_NIR_65558_124404_rgbi.tif	472434.459	5647789.156	4587.979	0.83343	1.22476	25.97254
2096_147341.603846293C000616-55-23.603_NIR_65559_124405_rgbi.tif	472119.818	5647567.834	4573.482	-0.00480	1.85873	26.93031
2096_147346.603611294C000616-55-28.603_NIR_65560_124406_rgbi.tif	471800.563	5647342.887	4565.988	-1.08273	1.83635	26.22013
2096_147351.602963295C000616-55-33.602_NIR_65561_124407_rgbi.tif	471477.125	5647120.553	4560.578	-1.67928	1.65804	25.87521
2096_147356.603138296C000616-55-38.603_NIR_65562_124408_rgbi.tif	471150.400	5646900.878	4556.621	-1.40944	1.93103	25.43042
2096_147361.603454297C000616-55-43.603_NIR_65563_124409_rgbi.tif	470821.426	5646683.518	4554.253	-1.48952	2.07974	24.91391
2096_147366.611662298C000616-55-48.611_NIR_65564_124410_rgbi.tif	470491.226	5646467.123	4553.893	0.00482	3.13854	25.38111
2096_147371.602949299C000616-55-53.602_NIR_65565_124411_rgbi.tif	470164.441	5646249.296	4554.905	-1.74608	2.52598	25.46648
2096_147376.604191300C000616-55-58.604_NIR_65566_124412_rgbi.tif	469837.927	5646033.358	4556.213	0.37558	3.63540	25.34173
2096_147381.603449301C000616-56-03.603_NIR_65567_124413_rgbi.tif	469515.596	5645813.756	4557.095	-0.56192	2.95482	26.75164
2096_147386.603716302C000616-56-08.603_NIR_65568_124414_rgbi.tif	469195.572	5645591.338	4556.107	-1.10654	2.00870	26.35443
2096_147391.603481303C000616-56-13.603_NIR_65569_124415_rgbi.tif	468874.244	5645368.746	4552.435	-0.08639	2.10971	26.79043
2096_147396.603243304C000616-56-18.603_NIR_65570_124416_rgbi.tif	468552.106	5645142.173	4547.555	-0.25577	2.07490	27.21732
2096_147401.603448305C000616-56-23.603_NIR_65571_124417_rgbi.tif	468228.422	5644913.479	4543.773	-1.56852	1.63487	26.90684
2096_147406.634771306C000616-56-28.634_NIR_65572_124418_rgbi.tif	467900.156	5644685.109	4541.174	-1.25557	2.12179	26.66185
2096_147411.602946307C000616-56-33.602_NIR_65573_124419_rgbi.tif	467575.060	5644460.553	4540.153	-1.16510	2.42415	26.54861
2096_147416.603697308C000616-56-38.603_NIR_65574_124420_rgbi.tif	467248.267	5644234.645	4539.942	-0.25600	2.94529	26.95247
2096_147421.603068309C000616-56-43.603_NIR_65575_124421_rgbi.tif	466923.446	5644006.371	4540.061	-1.00033	3.61816	27.47126
2096_147426.603196310C000616-56-48.603_NIR_65576_124422_rgbi.tif	466604.949	5643777.170	4555.261	-1.57561	7.02319	28.28745
2096_147431.603944311C000616-56-53.603_NIR_65577_124423_rgbi.tif	466300.611	5643550.350	4576.417	-3.21715	2.82642	28.73168
2096_147436.604362312C000616-56-58.604_NIR_65578_124424_rgbi.tif	465996.203	5643330.148	4573.211	-2.87326	0.24544	26.68761
2096_147441.603437313C000616-57-03.603_NIR_65579_124425_rgbi.tif	465682.904	5643114.767	4566.042	-1.61660	1.82261	26.24188
2096_147446.604187314C000616-57-08.604_NIR_65580_124426_rgbi.tif	465365.339	5642898.679	4559.873	1.00664	2.71642	26.55910
2096_147451.603937315C000616-57-13.603_NIR_65581_124427_rgbi.tif	465045.825	5642677.663	4554.664	-1.51131	2.52234	26.86179
2096_147456.603415316C000616-57-18.603_NIR_65582_124428_rgbi.tif	464725.895	5642456.333	4556.142	-2.22061	2.62512	26.72463
2096_147461.603437317C000616-57-23.603_NIR_65583_124429_rgbi.tif	464406.292	5642237.024	4557.436	-0.59989	2.95978	26.59208
2096_147466.603946318C000616-57-28.603_NIR_65584_124430_rgbi.tif	464087.152	5642015.819	4556.356	-0.64986	2.48401	27.13724
2096_147471.603929319C000616-57-33.603_NIR_65585_124431_rgbi.tif	463767.194	5641792.609	4553.854	0.06777	2.71134	27.06557
2096_147476.603473320C000616-57-38.603_NIR_65586_124432_rgbi.tif	463445.928	5641567.396	4551.734	-1.50733	2.02024	27.16156
2096_147481.603425321C000616-57-43.603_NIR_65587_124433_rgbi.tif	463122.427	5641343.250	4550.993	-1.70257	2.49074	26.44178
2096_147486.604322C000616-57-48.604_NIR_65588_124434_rgbi.tif	462798.482	5641121.423	4552.795	-2.08632	2.87607	26.49887
2096_147491.603761323C000616-57-53.603_NIR_65589_124435_rgbi.tif	462475.755	5640902.851	4556.333	-1.70733	3.08044	25.97695
2096_147496.603825324C000616-57-58.603_NIR_65590_124436_rgbi.tif	462154.133	5640687.087	4559.581	-1.98694	2.56822	25.83598
2096_147506.60432325C000616-58-08.604_NIR_65592_124438_rgbi.tif	461509.139	5640260.198	4559.765	0.64525	3.04386	25.93360
2096_147511.604065326C000616-58-13.604_NIR_65593_124439_rgbi.tif	461186.694	5640040.791	4556.803	-0.29443	2.41757	26.67069
2096_147516.603814327C000616-58-18.603_NIR_65594_124440_rgbi.tif	460863.039	5639818.210	4553.305	-1.20780	2.20273	26.70138
2096_147521.603562328C000616-58-23.603_NIR_65595_124441_rgbi.tif	460538.024	5639595.096	4551.702	-0.22686	3.24745	26.90690
2096_147526.604255329C000616-58-28.604_NIR_65596_124442_rgbi.tif	460214.556	5639369.829	4552.402	-1.35786	3.01569	27.18594
2096_147531.604053330C000616-58-33.604_NIR_65597_124443_rgbi.tif	459892.769	5639144.957	4554.547	-1.55857	2.96227	27.19795
2096_147536.603811331C000616-58-38.603_NIR_65598_124444_rgbi.tif	459572.137	5638920.947	4556.640	-0.78368	3.06047	27.25907
2096_147541.603566332C000616-58-43.603_NIR_65599_124445_rgbi.tif	459252.672	5638695.285	4556.953	-0.65292	2.88717	27.65411
2096_147546.603322333C000616-58-48.603_NIR_65600_124446_rgbi.tif	458933.506	5638467.980	4555.551	-2.12517	2.03852	27.41182
2096_147551.604041334C000616-58-53.604_NIR_65601_124447_rgbi.tif	458612.498	5638243.253	4554.132	-0.95798	2.92806	27.00644
2096_147556.603846335C000616-58-58.603_NIR_65602_124448_rgbi.tif	458292.611	5638018.031	4554.291	-0.63045	3.41769	27.68913
2096_147561.603613336C000616-59-03.603_NIR_65603_124449_rgbi.tif	457975.570	5637791.026	4556.080	-2.04785	2.76418	27.67449
2096_147566.604377337C000616-59-08.604_NIR_65604_124450_rgbi.tif	457658.573	5637567.421	4557.389	-2.75981	2.18883	26.78136
2096_147571.604026338C000616-59-13.604_NIR_65605_124451_rgbi.tif	457339.080	5637350.022	4556.965	-1.72130	2.24839	25.80602
2096_147576.604912339C000616-59-18.604_NIR_65606_124452_rgbi.tif	457017.081	5637135.113	4553.883	-1.08419	2.30652	25.78853
2096_147581.603677340C000616-59-23.603_NIR_65607_124453_rgbi.tif	456693.735	5636920.032	4550.480	-0.77515	2.65734	25.72352
2096_147586.604443341C000616-59-28.604_NIR_65608_124454_rgbi.tif	456370.204	5636703.724	4549.097	-0.84540	3.02159	26.15979
2096_147591.604207342C000616-59-33.604_NIR_65609_124455_rgbi.tif	456048.052	5636486.286	4549.874	-1.32437	3.07477	26.28816
2096_147596.603975343C000616-59-38.603_NIR_65610_124456_rgbi.tif	455727.203	5636269.961	4552.258	-1.16967	3.24704	26.20434
2096_147601.603741344C000616-59-43.603_NIR_65611_124457_rgbi.tif	455408.467	5636053.817	4555.182	-0.09131	3.83833	26.57056
2096_147606.604503345C000616-59-48.604_NIR_65612_124458_rgbi.tif	455094.094	5635832.987	4557.452	1.10101	4.21996	27.80037
2096_147611.603269346C000616-59-53.603_NIR_65613_124459_rgbi.tif	454783.522	5635606.265	4557.109	-1.40180	2.39168	28.00117
2096_147616.605037347C000616-59-58.605_NIR_65614_124460_rgbi.tif	454471.378	5635379.944	4555.155	-1.73114	2.20799	27.89643
2096_147621.603802348C000617-00-03.603_NIR_65615_124461_rgbi.tif	454157.125	5635156.010	4553.503	-2.46732	1.89630	27.11363
2096_147626.603566349C000617-00-08.603_NIR_65616_124462_rgbi.tif	453839.235	5634937.001	4551.833	-2.15156	1.79709	26.47365
2096_147631.604014350C000617-00-13.604_NIR_65617_124463_rgbi.tif	453517.726	5634722.335	4550.436	-1.70913	2.37608	25.73510
2096_147636.605095351C000617-00-18.605_NIR_65618_124464_rgbi.tif	453194.391	5634510.474	4550.856	-1.04387	2.84984	25.36961
2096_147641.603861352C000617-00-23.603_NIR_65619_124465_rgbi.tif	452872.044	5634298.394	4552.359	-0.31974	3.65815	25.95519
2096_147646.603624353C000617-00-28.603_NIR_65620_124466_rgbi.tif	452553.395	5634083.012	4555.512	-0.53768	3.77111	26.59599
2096_147651.605009354C000617-00-33.605_NIR_65621_124467_rgbi.tif	452238.240	5633864.886	4557.761	-1.28510	2.99493	26.92855
2096_147656.604154355C000617-00-38.604_NIR_65622_124468_rgbi.tif	451924.329	5633646.923	4558.508	-1.63203	2.68802	26.91307
2096_147661.604524356C000617-00-43.604_NIR_65623_124469_rgbi.tif	451610.014	5633430.632	4558.975	-1.80282	2.54980	26.52131
2096_147666.604681357C000617-00-48.604_NIR_65624_124470_rgbi.tif	451294.818	5633216.833	4559.353	-1.44963	2.67586	26.21194
2096_147671.604002358C000617-00-53.604_NIR_65625_124471_rgbi.tif	450978.976	5633004.159	4558.635	-0.80622	2.60793	26.19559
2096_147676.604209359C000617-00-58.604_NIR_65626_124472_rgbi.tif	450662.183	5632790.065	4555.891	-0.22830	2.56575	26.47662
2096_147681.603976360C000617-01-03.603_NIR_65627_124473_rgbi.tif	450344.648	5632572.266	4553.442	-0.01736	2.65792	27.04989
2096_147686.604738361C000617-01-08.604_NIR_65628_124474_rgbi.tif	450027.207	5632349.826	4553.057	-0.43590	2.92069	27.69707
2096_147691.604996362C000617-01-13.604_NIR_65629_124475_rgbi.tif	449711.047	5632124.948	4556.487	-1.70546	2.88669	27.74314
2096_147696.605267363C000617-01-18.605_NIR_65630_124476_rgbi.tif	449396.292	5631901.843	4562.656	-1.54650	3.35246	27.57647
2096_147701.604489364C000617-01-23.604_NIR_65631_124477_rgbi.tif	449084.088	5631680.193	4568.292	-0.93953	3.47703	27.89406
2096_147706.60479365C000617-01-28.604_NIR_65632_124478_rgbi.tif	448774.315	5631457.540	4570.886	-1.06767	2.87534	28.31003
2096_147711.604985366C000617-01-33.604_NIR_65633_124479_rgbi.tif	448464.916	5631233.728	4569.866	-1.51696	2.09654	28.07502
2096_147716.604315367C000617-01-38.604_NIR_65634_124480_rgbi.tif	448152.925	5631011.062	4566.223	-2.41847	1.47655	27.46703
2096_147721.60448368C000617-01-43.604_NIR_65635_124481_rgbi.tif	447835.822	5630793.606	4562.340	-3.49902	1.13179	26.10296
2096_147726.604842369C000617-01-48.604_NIR_65636_124482_rgbi.tif	447513.441	5630583.959	4560.295	-7.30019	-0.32983	25.41234
2096_147731.603973370C000617-01-53.603_NIR_65637_124483_rgbi.tif	447181.653	5630394.299	4557.923	-7.79084	-0.30857	19.30585
2096_147736.604369371C000617-01-58.604_NIR_65638_124484_rgbi.tif	446836.454	5630234.786	4554.395	-7.61609	0.24687	15.24902
